"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
1.00398406374502,4.63504710584608,0,-0.659512469857073,1.00680272108844,2.91050337891162,0,-2.48907472811685,1.00398406374502,3.65941680190554,0,-0.997164616614324,1.00452488687783,1.42135307111814,0,-2.06538762946798,1.00398406374502,0.122122862636301,0,-0.602500835174428,1.00398406374502,0.00998950666164891,1.00411522633745,0.409954980719839,0,-0.877016535514878,0,-1.16018121882706,1.00398406374502,1.91956303205978,1.00398406374502,0.100628095856667,1.00398406374502,3.37002392539935,1.00398406374502,4.27990991299274,0,-5.91153695510263,0,-2.24428995244981,0,-0.44375166992565,0,-2.26767545130181,1.00398406374502,4.00656930583358,0,-0.358418070540665,1.00398406374502,3.45051775440477,1.00398406374502,0.660278287825552,0,-0.468800284024342,0,-1.20464940480101,1.00398406374502,1.11496705092025,0,-7.09707528257443
1.00398406374502,5.01385651461962,0,-0.800411078953209,1.00680272108844,3.96325759256493,0,-2.4778805710341,1.00398406374502,3.61415278650478,0,-0.934104903914332,1.00452488687783,1.56649803413542,0,-2.17899409991825,0,-0.357565127005915,0,-1.69821680108475,0,-0.0204596914048086,1.00411522633745,0.462308306624965,0,-0.843009970087717,1.01010101010101,0.232913755263761,1.00398406374502,1.95317873627111,1.00398406374502,0.0731595858575727,1.00398406374502,3.44233934308493,1.00398406374502,4.82466284017613,0,-5.88687635916754,0,-2.82251149347263,0,-0.475553014239004,0,-2.52737524845708,1.00398406374502,4.1667692428522,0,-0.329328664091419,1.00398406374502,3.39822534457626,1.00398406374502,0.685694055613167,0,-0.446084634666818,0,-1.41219048838018,1.00398406374502,1.08942341746833,0,-7.43789249024115
1.00398406374502,4.59161209357489,0,-0.426789051696844,1.00680272108844,3.61744656539418,0,-2.29828467849549,1.00398406374502,4.34130489109031,0,-1.07160177490199,1.00452488687783,1.27409610063988,0,-2.32753130619412,0,-2.59344216028808,0,-1.62511763209579,0,-0.00874283297176071,1.00411522633745,0.699172104040622,0,-0.851272483963933,1.01010101010101,1.80077323213608,1.00398406374502,3.29180673242105,1.00398406374502,0.0286327109896618,1.00398406374502,3.54668266562471,1.00398406374502,4.54754250479564,0,-4.88148839331858,0,-2.78685449505786,0,-0.401056142413389,0,-2.3508442498135,1.00398406374502,5.26482680570442,0,-0.344563575009098,1.00398406374502,3.77160957578624,1.00398406374502,0.503084881810502,0,-0.425694359331279,0,-3.26297027546066,1.00398406374502,1.45364932704322,0,-7.45546434975998
1.00398406374502,4.61384772687763,0,-0.679690901207398,1.00680272108844,2.79504981293405,0,-2.74293745695167,1.00398406374502,3.70337060288968,0,-0.92806073362253,1.00452488687783,1.4198841408081,0,-2.09041793254783,0,-0.0583711301843046,0,-0.488640773740229,1.00398406374502,0.112773423877564,1.00411522633745,0.379353870721357,0,-0.920175008149268,0,-0.931382400195622,1.00398406374502,1.87677969034639,1.00398406374502,0.102609920584893,1.00398406374502,3.43840004950067,1.00398406374502,4.34652575222853,0,-5.90896638996597,0,-2.21047839190328,0,-0.445755253988693,0,-2.27147318733389,1.00398406374502,4.03839003251312,0,-0.369355946059397,1.00398406374502,3.47370512255558,1.00398406374502,0.890477786876146,0,-0.462711071351496,0,-2.0423988515074,1.00398406374502,1.15216382475234,0,-7.59013881068449
1.00398406374502,5.38036939207292,0,-0.661997519584122,1.00680272108844,4.50476202288862,0,-2.69760851161536,1.00398406374502,4.37503048891455,0,-1.1279041664695,1.00452488687783,1.48177923511243,0,-2.49065398323878,0,-0.539624818796008,0,-2.17339683727117,0,-0.0985056589900442,1.00411522633745,0.534877932874532,0,-0.901996498330426,0,-1.94652051620436,1.00398406374502,2.42326863686025,1.00398406374502,0.100489362352318,1.00398406374502,3.77120770339734,1.00398406374502,4.14640293466127,0,-6.21838109015782,0,-2.46096259430844,0,-0.377487884207286,0,-2.73442447452699,1.00398406374502,4.53542769582605,0,-0.370155549404104,1.00398406374502,3.91070516945386,1.00398406374502,0.731117173840363,0,-0.427111806106699,1.01492537313433,0.880040110874497,1.00398406374502,1.46820387978352,0,-7.74082028456736
1.00398406374502,4.43474410610453,0,-0.287159484325842,1.00680272108844,3.48221219337641,0,-2.1413056803493,1.00398406374502,4.53456162506419,0,-1.11124592013806,1.00452488687783,1.23585714704966,0,-2.38552568127192,0,-3.70648508798768,0,-1.36935369564741,0,-0.0614306446105818,1.00411522633745,0.808976087315852,0,-0.864069807530144,1.01010101010101,2.04144162463747,1.00398406374502,3.80867036550558,0,-0.00436350337694513,1.00398406374502,3.47656392482848,1.00398406374502,4.18794270823406,0,-4.68131297690305,0,-2.93126748692636,0,-0.39370812668256,0,-2.38237080905157,1.00398406374502,5.57210962639979,0,-0.352170237953388,1.00398406374502,3.80163554062008,1.00398406374502,0.548237246797243,0,-0.39953508376978,0,-4.4400775335259,1.00398406374502,1.48830482011537,0,-7.03800403399125
1.00398406374502,4.95351920516294,0,-0.401373008209736,1.00680272108844,2.86413225351878,0,-2.06429348052512,1.00398406374502,4.16559390178293,0,-1.29444524358847,1.00452488687783,1.25469201419919,0,-2.33793262972757,0,-0.154554776043295,0,-0.783702749025948,0,-0.318653053503286,1.00411522633745,0.462539633006944,0,-0.86270853782732,0,-1.37993344040579,1.00398406374502,2.39302484761642,1.00398406374502,0.132434760095488,1.00398406374502,3.6059929768266,1.00398406374502,4.26266212122089,0,-5.37835321582823,0,-2.02276000584745,0,-0.462587551988949,0,-2.70928823072732,1.00398406374502,4.83784251150324,0,-0.281950472066317,1.00398406374502,3.75167943358725,1.00398406374502,0.376544919178875,0,-0.397640895378712,0,-0.42791432353056,1.00398406374502,1.31427583812156,0,-7.35736968548373
1.00398406374502,4.02746772683887,0,-0.738726408965804,1.00680272108844,2.60144045011024,0,-2.59949601604544,1.00398406374502,3.25121784448443,0,-0.875981807834224,1.00452488687783,1.3287562057238,0,-1.80972240730456,1.00398406374502,0.181875794392661,1.00621118012422,0.606348081763761,1.00398406374502,0.226441832741821,1.00411522633745,0.332047705430242,0,-0.862619940445184,0,-1.65833750451623,1.00398406374502,1.69550180865375,1.00398406374502,0.0443931258517356,1.00398406374502,3.00314914173924,1.00398406374502,4.14726045152715,0,-5.30670750031559,0,-1.6587517695785,0,-0.488657942845978,0,-1.98691074253648,1.00398406374502,3.19677620006652,0,-0.400829026552032,1.00398406374502,3.15799949048242,1.00398406374502,0.879458496376504,0,-0.497714899278377,0,-1.01098806001215,1.00398406374502,0.932958091190143,0,-6.66745741903911
1.00398406374502,5.02691309519093,0,-0.587583571615209,1.00680272108844,3.53572931256463,0,-2.76451601081001,1.00398406374502,4.15453270194225,0,-1.08836224009662,1.00452488687783,1.42393610591541,0,-2.24630132630106,0,-2.17619696483783,0,-1.37774870102194,0,-0.0719062494693318,1.00411522633745,0.427830285589062,0,-0.949429150575426,1.01010101010101,1.64017712170115,1.00398406374502,3.0034111097522,1.00398406374502,0.165989474168415,1.00398406374502,3.75999547448985,1.00398406374502,4.01881168169908,0,-5.95492485690438,0,-2.64409015073533,0,-0.45514271243336,0,-2.31760910186615,1.00398406374502,5.37350121103888,0,-0.322287697219515,1.00398406374502,3.74227590117549,1.00398406374502,0.590132805697088,0,-0.413155713876726,0,-3.22830635565618,1.00398406374502,1.29212297897027,0,-7.78580351930276
1.00398406374502,4.67899003517958,0,-0.640016395842338,1.00680272108844,2.77497237531936,0,-2.53251825526516,1.00398406374502,3.7061944673054,0,-1.01206480578954,1.00452488687783,1.39943400842273,0,-2.11192888544705,0,-0.0552894734386657,0,-0.513525738819885,1.00398406374502,0.00454116554171018,1.00411522633745,0.413369978533929,0,-0.857395129324102,0,-0.88173907785225,1.00398406374502,2.03880330699659,1.00398406374502,0.0910365302669582,1.00398406374502,3.40665712819669,1.00398406374502,4.27405943565362,0,-5.6763637229477,0,-2.24804468217354,0,-0.45190620438048,0,-2.40701764772715,1.00398406374502,4.10937327090166,0,-0.364727080136796,1.00398406374502,3.47971914642482,1.00398406374502,0.745377465168714,0,-0.450202589744346,0,-1.613064492905,1.00398406374502,1.13188659836916,0,-7.29176745899756
1.00398406374502,5.17407328893127,0,-0.704322205288293,1.00680272108844,3.89638146396661,0,-2.66239463613612,1.00398406374502,3.6219260177469,0,-0.906677717934119,1.00452488687783,1.54938903265616,0,-2.2225112392049,0,-1.03421713352079,0,-2.15576765348734,0,-0.0647825220336001,1.00411522633745,0.334761435284613,0,-0.898578966830332,1.01010101010101,1.16338844273837,1.00398406374502,2.2959712745022,1.00398406374502,0.163616536363909,1.00398406374502,3.7979072643181,1.00398406374502,4.18332447494225,0,-6.20444081995334,0,-2.86683359570549,0,-0.457778050478045,0,-2.61347700559836,1.00398406374502,4.59362310882139,0,-0.266903381457156,1.00398406374502,3.52419578313322,1.00398406374502,0.694887872893631,0,-0.454692865929836,0,-2.22115049595029,1.00398406374502,1.09715652896118,0,-7.58998797224776
1.00398406374502,4.21316216933483,0,-0.559514462184942,1.00680272108844,2.5405360662186,0,-2.67395128407117,1.00398406374502,4.00976137246919,0,-0.978417269325978,1.00452488687783,1.31289542254322,0,-2.13002649620857,0,-1.71508683110467,1.00621118012422,0.33862404656858,1.00398406374502,0.211459945866793,1.00411522633745,0.620266941540153,0,-0.846541063869718,1.01010101010101,0.886949547270948,1.00398406374502,2.81916846488741,1.00398406374502,0.0453466681832397,1.00398406374502,3.29580040097526,1.00398406374502,4.34149935984447,0,-4.94618449386457,0,-2.23733216601244,0,-0.384427528107545,0,-2.0884126172442,1.00398406374502,4.26777141936615,0,-0.343490018912843,1.00398406374502,3.61802487813954,1.00398406374502,0.828315914324473,0,-0.480889945878622,0,-3.93288064787864,1.00398406374502,1.30743057116759,0,-7.37733044939567
1.00398406374502,4.30189853926678,0,-0.811913114149692,1.00680272108844,3.87149912396285,0,-2.75732038412167,1.00398406374502,3.47372731634964,0,-0.857083000711012,1.00452488687783,1.45200225104214,0,-1.9287229622419,0,-0.201350477676017,0,-0.349825553881403,1.00398406374502,0.278454843104256,1.00411522633745,0.447897752563585,0,-0.833522768498306,0,-0.253868108384499,1.00398406374502,1.49911535656981,1.00398406374502,0.0499846031189297,1.00398406374502,3.12243764982751,1.00398406374502,4.72857105156964,0,-5.77384218163657,0,-2.31539679635084,0,-0.437382094665353,0,-2.03177811241245,1.00398406374502,3.68305728111068,0,-0.449353956421066,1.00398406374502,3.34708099576154,1.00398406374502,1.04535433050433,0,-0.49227442131235,0,-2.19546755001145,1.00398406374502,1.05397521222702,0,-7.31296446367291
1.00398406374502,4.17478530266526,0,-0.553918497847379,1.00680272108844,3.8263654991407,0,-3.52737164640378,1.00398406374502,3.95529837701141,0,-0.742371436311293,1.00452488687783,1.20936688977686,0,-1.99509522738017,0,-0.950322144305899,1.00621118012422,2.44966107414154,1.00398406374502,0.297973579697665,1.00411522633745,0.481118080614541,0,-0.797947529819087,0,-5.62688658039562,1.00398406374502,2.69307176929868,1.00398406374502,0.141800989438305,1.00398406374502,3.91816452664736,1.00398406374502,3.11699635172398,0,-5.24784359148144,1.00398406374502,0.175668904486475,0,-0.373606543505486,0,-1.82654276116073,1.00398406374502,3.58216113758151,0,-0.331381177967981,1.00398406374502,3.94621149996927,1.00398406374502,1.07522529136997,0,-0.430623524111049,1.01492537313433,1.33628353619843,1.00398406374502,1.37310218410498,0,-5.42137755902108
1.00398406374502,4.88858081731503,0,-0.511922645657146,1.00680272108844,3.63011817748634,0,-2.66693599355539,1.00398406374502,4.32909580724147,0,-1.01059783234294,1.00452488687783,1.40535768257136,0,-2.27057044282032,0,-2.67159946280997,0,-2.3126681562361,0,-0.0501263677674027,1.00411522633745,0.610933959033089,0,-0.863057586958912,1.01010101010101,1.86386356658766,1.00398406374502,3.2446430354199,1.00398406374502,0.0494320665146146,1.00398406374502,3.71001964663007,1.00398406374502,4.21365594762349,0,-5.42077845416081,0,-2.54297430421289,0,-0.332547146064076,0,-2.24052401294528,1.00398406374502,5.31059125244311,0,-0.409141226966224,1.00398406374502,3.90277328376897,1.00398406374502,0.508934295846687,0,-0.446197102862191,0,-2.92281098220096,1.00398406374502,1.54376286311055,0,-7.61853144549326
1.00398406374502,3.99623235485931,0,-0.765637501132409,1.00680272108844,3.30679159776628,0,-2.68547838202395,1.00398406374502,3.15610827035169,0,-0.84980678073377,1.00452488687783,1.31924867276476,0,-1.79724359684165,0,-0.0944713178185663,1.00621118012422,0.119294611080787,1.00398406374502,0.260962303466259,1.00411522633745,0.298136805923479,0,-0.837415772924357,0,-0.679903711539349,1.00398406374502,1.40785402749751,1.00398406374502,0.0668811027234106,1.00398406374502,2.99198095695091,1.00398406374502,4.61121155608026,0,-5.60625688120687,0,-1.95015148659678,0,-0.520274222881905,0,-2.03750225848994,1.00398406374502,3.3007861540827,0,-0.39083041075137,1.00398406374502,3.13516374596332,1.00398406374502,1.08175882643748,0,-0.487963856053881,0,-1.90430712176966,1.00398406374502,0.860479837411406,0,-6.95314950127722
1.00398406374502,6.08885161577606,0,-0.651056988932764,1.00680272108844,5.68766989026229,0,-2.53856955790803,1.00398406374502,4.45406520008352,0,-1.19625521201,1.00452488687783,1.59040527682771,0,-2.69897302986711,0,-2.22754380940949,0,-3.934809135985,0,-0.42184745547938,1.00411522633745,0.501498806210108,0,-0.883702265934597,1.01010101010101,1.25654787257849,1.00398406374502,3.21190801207604,1.00398406374502,0.18435220378618,1.00398406374502,4.13612321371027,1.00398406374502,5.16563507839438,0,-6.50719102952761,0,-3.42412030332883,0,-0.468239369805692,0,-3.24578961272425,1.00398406374502,5.35192606863089,0,-0.374063101878651,1.00398406374502,3.98518339159856,1.00398406374502,0.620898565824082,0,-0.325822209742294,1.01492537313433,0.16514615286166,1.00398406374502,1.39657628533196,0,-9.10748410339397
1.00398406374502,4.70527490952138,0,-0.746619509840733,1.00680272108844,4.20590058933532,0,-2.97195494736746,1.00398406374502,3.4428335281812,0,-0.930068408743938,1.00452488687783,1.44282175640002,0,-2.01538336146373,0,-0.282274629860995,0,-1.03262532065946,1.00398406374502,0.120623192042754,1.00411522633745,0.314539890486772,0,-0.823619015658591,0,-0.208858076488473,1.00398406374502,1.73630266848437,1.00398406374502,0.137695599462982,1.00398406374502,3.44792313458649,1.00398406374502,4.21410275794673,0,-6.39237480872548,0,-2.29569836118405,0,-0.507564945755685,0,-2.3421600887635,1.00398406374502,3.62484408866219,0,-0.38889614594452,1.00398406374502,3.39822495260508,1.00398406374502,1.05646242549213,0,-0.439896624219117,0,-1.59941192329803,1.00398406374502,0.977434528596495,0,-7.262751854903
1.00398406374502,4.96955807839095,0,-0.612458235604043,1.00680272108844,2.72700966483596,0,-2.58804204856594,1.00398406374502,3.9676287045662,0,-1.04964788570733,1.00452488687783,1.44403155411965,0,-2.2263099831963,0,-0.0789489300690511,0,-0.860730370146675,0,-0.0951905313566412,1.00411522633745,0.459857733904252,0,-0.89957629418764,0,-0.845023811380589,1.00398406374502,1.99428807784626,1.00398406374502,0.131535067730389,1.00398406374502,3.61202658119202,1.00398406374502,4.10556802487138,0,-5.95513824643873,0,-2.38431338590691,0,-0.465331679128374,0,-2.43549768242368,1.00398406374502,4.42744236837468,0,-0.359979866790476,1.00398406374502,3.60883037326144,1.00398406374502,0.671626649925456,0,-0.409447105208621,0,-1.96407875675765,1.00398406374502,1.19495815556407,0,-7.65957410737834
1.00398406374502,4.8667515446067,0,-0.828954842493562,1.00680272108844,3.25809029641692,0,-3.25098123734403,1.00398406374502,3.31494086606854,0,-0.809048668768444,1.00452488687783,1.47044882194706,0,-2.00513618525906,0,-0.427497401680195,0,-0.607395965293639,1.00398406374502,0.113616595438324,1.00411522633745,0.191811426881957,0,-0.856913156227093,1.01010101010101,0.16042549880172,1.00398406374502,1.90425534031344,1.00398406374502,0.198582378710134,1.00398406374502,3.62488036094624,1.00398406374502,4.38173558112411,0,-6.49691676838118,0,-2.51048493141611,0,-0.529784960824256,0,-2.36357704807165,1.00398406374502,3.65656065043507,0,-0.40192258754394,1.00398406374502,3.41403894932752,1.00398406374502,1.13282630980849,0,-0.441207036612503,0,-2.707092720813,1.00398406374502,0.907338841864397,0,-7.46702837238292
1.00398406374502,5.29104206454732,0,-0.643040889808957,1.00680272108844,4.22046984632925,0,-2.73494890590651,1.00398406374502,4.19946490763546,0,-1.05413950063145,1.00452488687783,1.44991131939163,0,-2.40160404905038,0,-1.39842499784884,0,-2.1811343896123,0,-0.182588795502911,1.00411522633745,0.431914384490367,0,-0.937952894744618,1.01010101010101,0.686858870897325,1.00398406374502,2.60114148615935,1.00398406374502,0.175098264351463,1.00398406374502,3.84986850370738,1.00398406374502,4.47302272580722,0,-6.44590858214151,0,-2.36822210587604,0,-0.477125908507275,0,-2.66461282460417,1.00398406374502,4.45298586811672,0,-0.397047177922906,1.00398406374502,3.76986381869272,1.00398406374502,0.777809110333592,0,-0.380347441117585,0,-2.12236408385525,1.00398406374502,1.28319156903454,0,-7.98293517707678
1.00398406374502,4.61886491453972,0,-0.644673244004326,1.00680272108844,2.72890028520311,0,-2.67539285585173,1.00398406374502,3.68056388395649,0,-0.94770635493438,1.00452488687783,1.40493552072511,0,-2.09968112788558,1.00398406374502,0.101967809737558,0,-0.351504038752065,1.00398406374502,0.0227586691882971,1.00411522633745,0.383539509829348,0,-0.893578643289533,0,-1.31148482479794,1.00398406374502,1.89786549626551,1.00398406374502,0.153124539179654,1.00398406374502,3.47928984327866,1.00398406374502,4.23176114622488,0,-5.83166506834238,0,-2.11415335483886,0,-0.472374722072264,0,-2.3177715885212,1.00398406374502,4.02356017358636,0,-0.319666107502619,1.00398406374502,3.47684011365561,1.00398406374502,0.868936047453763,0,-0.450686537955379,0,-1.76058572228926,1.00398406374502,1.10336899974553,0,-7.37997526894852
1.00398406374502,4.34281635491504,0,-0.799941196135747,1.00680272108844,2.99595433775004,0,-2.78793325725687,1.00398406374502,3.20820493775007,0,-0.821217795753955,1.00452488687783,1.46699158567041,0,-1.86197522092757,1.00398406374502,0.0823741191512934,1.00621118012422,0.18141368210098,1.00398406374502,0.240156382867906,1.00411522633745,0.333604746728093,0,-0.85050900759099,0,-1.14895577144184,1.00398406374502,1.79472734170445,1.00398406374502,0.0834854974462422,1.00398406374502,3.14007231495207,1.00398406374502,4.43082804836814,0,-5.79469950068546,0,-2.07422785565046,0,-0.460210646794285,0,-2.09436655967924,1.00398406374502,3.17063802288295,0,-0.393483875421655,1.00398406374502,3.19533961283194,1.00398406374502,0.994728752659826,0,-0.498770577265574,0,-1.10830841689749,1.00398406374502,0.898958659473226,0,-6.66876545828507
