@relation NATOPS_channel_19

@attribute channel_19_0 numeric
@attribute channel_19_1 numeric
@attribute channel_19_2 numeric
@attribute channel_19_3 numeric
@attribute channel_19_4 numeric
@attribute channel_19_5 numeric
@attribute channel_19_6 numeric
@attribute channel_19_7 numeric
@attribute channel_19_8 numeric
@attribute channel_19_9 numeric
@attribute channel_19_10 numeric
@attribute channel_19_11 numeric
@attribute channel_19_12 numeric
@attribute channel_19_13 numeric
@attribute channel_19_14 numeric
@attribute channel_19_15 numeric
@attribute channel_19_16 numeric
@attribute channel_19_17 numeric
@attribute channel_19_18 numeric
@attribute channel_19_19 numeric
@attribute channel_19_20 numeric
@attribute channel_19_21 numeric
@attribute channel_19_22 numeric
@attribute channel_19_23 numeric
@attribute channel_19_24 numeric
@attribute channel_19_25 numeric
@attribute channel_19_26 numeric
@attribute channel_19_27 numeric
@attribute channel_19_28 numeric
@attribute channel_19_29 numeric
@attribute channel_19_30 numeric
@attribute channel_19_31 numeric
@attribute channel_19_32 numeric
@attribute channel_19_33 numeric
@attribute channel_19_34 numeric
@attribute channel_19_35 numeric
@attribute channel_19_36 numeric
@attribute channel_19_37 numeric
@attribute channel_19_38 numeric
@attribute channel_19_39 numeric
@attribute channel_19_40 numeric
@attribute channel_19_41 numeric
@attribute channel_19_42 numeric
@attribute channel_19_43 numeric
@attribute channel_19_44 numeric
@attribute channel_19_45 numeric
@attribute channel_19_46 numeric
@attribute channel_19_47 numeric
@attribute channel_19_48 numeric
@attribute channel_19_49 numeric
@attribute channel_19_50 numeric
@attribute classAttribute {1.0,2.0,3.0,4.0,5.0,6.0}

@data
-1.561871,-1.715616,-1.464663,-1.739595,-1.515355,-1.494361,-1.483261,-1.468358,-1.495784,-1.501122,-1.496068,-1.481495,-1.536897,-1.469598,-1.344802,-1.190669,-1.047878,-0.849718,-0.537482,-0.367654,-0.226153,-0.123027,-0.055881,-0.029211,0.715296,1.001364,0.778161,0.769044,0.827755,0.900601,0.863493,0.795826,0.857126,0.774611,0.512034,0.687386,0.388188,-0.017619,-0.348769,-0.650383,-0.93049,-1.177633,-1.371605,-1.445017,-1.531828,-1.482403,-1.475341,-1.465751,-1.468432,-1.469027,-1.460126,6.0
-1.505388,-1.507075,-1.508992,-1.462149,-1.464203,-1.540078,-1.532247,-1.471318,-1.47094,-1.530115,-1.482112,-1.48362,-1.492485,-1.488732,-1.487163,-1.500825,-1.531441,-1.530961,-1.519454,-1.496695,-1.482472,-1.50866,-1.479127,-1.521571,-1.421743,-1.509766,-1.497328,-1.474533,-1.489321,-1.476491,-1.468549,-1.434048,-1.457517,-1.456572,-1.464991,-1.412966,-1.475578,-1.47785,-1.494161,-1.523505,-1.535464,-1.577194,-1.594679,-1.597852,-1.614412,-1.575754,-1.434184,-1.52036,-1.512642,-1.500749,-1.432595,1.0
-1.903326,-1.985952,-1.967638,-1.844639,-1.845518,-1.868442,-1.884912,-1.863623,-1.808166,-1.685719,-1.523286,-1.174024,-0.87023,-0.55038,-0.282064,-0.028644,0.147269,0.422557,0.5424,0.501778,0.59427,0.715636,-0.081319,-0.39552,-0.29584,-0.360491,-0.313416,-0.326558,-0.325136,-0.306601,-0.329168,-0.236076,0.587734,0.645711,0.502422,0.338466,0.303538,0.306976,0.322915,0.350481,0.341092,0.287876,0.287231,0.461255,0.164317,-0.065384,-0.307018,-0.622355,-1.127374,-1.410821,-1.600777,4.0
-1.511258,-1.574305,-1.609578,-1.516033,-1.604277,-1.448542,-1.453939,-1.432322,-1.443635,-1.544415,-1.539919,-1.597701,-1.577599,-1.599077,-1.620261,-1.756896,-1.764784,-1.711871,-1.675812,-1.533326,-1.342501,-1.116265,-0.866753,-0.510056,-0.285699,-0.060842,-0.014443,-0.014242,-0.102094,-0.670602,-0.630131,-0.586916,-0.591105,-0.740761,-0.853861,-0.81385,-0.781182,-1.007114,-0.738855,-0.676157,-0.266396,0.181549,0.103662,-0.061772,-0.420124,-0.800006,-1.193786,-1.5987,-1.749172,-1.701856,-1.632684,6.0
-2.023841,-1.983977,-1.963997,-1.975189,-1.985307,-1.993959,-1.998147,-1.981703,-2.024074,-2.017774,-2.005315,-2.0289,-1.943622,-1.939968,-1.912999,-1.921143,-1.993408,-1.927655,-1.780896,-1.861324,-1.800051,-1.74994,-1.667174,-1.625397,-1.62785,-1.576972,-1.619655,-1.625116,-1.552939,-1.632664,-1.62445,-1.625633,-1.624425,-1.628651,-1.641205,-1.642791,-1.636856,-1.651567,-1.64152,-1.640778,-1.677352,-1.686442,-1.709773,-1.712761,-1.6779,-1.751479,-1.739407,-1.714814,-1.648157,-1.739452,-1.72259,3.0
-1.532419,-1.495608,-1.739646,-1.483279,-1.734252,-1.459081,-1.42315,-1.490413,-1.508308,-1.614588,-1.550883,-1.649363,-1.659138,-1.675878,-1.675512,-1.646629,-1.647433,-1.671664,-1.648621,-1.645486,-1.652021,-1.659776,-1.636138,-1.591346,-1.579448,-1.554235,-1.552409,-1.556372,-1.550747,-1.668621,-1.672629,-1.675322,-1.686715,-1.683286,-1.683834,-1.697259,-1.65908,-1.642045,-1.653625,-1.571301,-1.48909,-1.593018,-1.628639,-1.668011,-1.592073,-1.76181,-1.804561,-1.625952,-1.644231,-1.669871,-1.65541,2.0
-1.554513,-1.563927,-1.565677,-1.559234,-1.635886,-1.578828,-1.574942,-1.586371,-1.582927,-1.571709,-1.621493,-1.548876,-1.555443,-1.589603,-1.565072,-1.581308,-1.570222,-1.572574,-1.574186,-1.585337,-1.602697,-1.721653,-1.789891,-1.681119,-1.729138,-1.729035,-1.773797,-1.761852,-1.82448,-1.809811,-1.819812,-1.868158,-1.87609,-1.879864,-1.857668,-1.878892,-1.809019,-1.809557,-1.820094,-1.808595,-1.72204,-1.637185,-1.647957,-1.622236,-1.647284,-1.623069,-1.700743,-1.630465,-1.67927,-1.676429,-1.648839,3.0
-1.532586,-1.556309,-1.552873,-1.552773,-1.552819,-1.553167,-1.552715,-1.551482,-1.540312,-1.547483,-1.550061,-1.542688,-1.495979,-1.442228,-1.514505,-1.510862,-1.51771,-1.517897,-1.518327,-1.535431,-1.498665,-1.513753,-1.517138,-1.508954,-1.55307,-1.534055,-1.546709,-1.526452,-1.52049,-1.531793,-1.528029,-1.53738,-1.523694,-1.515128,-1.534616,-1.538625,-1.544036,-1.559986,-1.551721,-1.551265,-1.558518,-1.552611,-1.596759,-1.566381,-1.571256,-1.5704,-1.561419,-1.568323,-1.540373,-1.557637,-1.554748,2.0
-1.555183,-1.552106,-1.550941,-1.548359,-1.547613,-1.545186,-1.560227,-1.559445,-1.560693,-1.561444,-1.534141,-1.526773,-1.509431,-1.515822,-1.516535,-1.500436,-1.545675,-1.544008,-1.5075,-1.501275,-1.498947,-1.493331,-1.493566,-1.49209,-1.485876,-1.491194,-1.487483,-1.492939,-1.512929,-1.522321,-1.532032,-1.570713,-1.558278,-1.544741,-1.577974,-1.585578,-1.599946,-1.592338,-1.603247,-1.590708,-1.583772,-1.582503,-1.581932,-1.598544,-1.610647,-1.615306,-1.613024,-1.619415,-1.618892,-1.613138,-1.62199,2.0
-1.717399,-1.665398,-1.664655,-1.706564,-1.64972,-1.591598,-1.618436,-1.564965,-1.694872,-1.633739,-1.550154,-1.255551,-1.136494,-1.139853,-1.104101,-0.970966,-0.776677,-0.534179,-0.324839,-0.385616,-0.406756,-0.110015,-0.043457,-0.04952,-0.229979,-0.131467,-0.035585,-0.412198,-0.470453,-0.873425,-1.439445,-1.496161,-1.514664,-1.449568,-1.485,-1.489172,-1.50885,-1.569379,-1.715273,-1.63307,-1.769324,-1.670019,-1.770134,-1.72675,-1.742027,-1.666763,-1.643334,-1.51503,-1.709879,-1.74599,-1.648455,6.0
-1.89507,-1.890241,-1.852495,-1.901261,-1.902917,-1.888381,-1.895993,-1.883588,-1.863743,-1.800001,-1.737215,-1.564779,-1.302347,-0.612713,-0.293206,-0.424616,-0.183072,-0.123832,-0.189949,-0.029859,-0.012009,0.044434,0.128833,0.095924,-0.083299,-0.077914,0.181588,0.371625,0.444632,0.597479,0.710956,0.814865,0.817574,0.786919,0.748941,0.566762,0.446805,0.425569,0.417746,0.402961,0.447714,0.417556,0.408524,0.296607,0.101354,-0.168688,-0.521009,-0.918903,-1.263228,-1.591812,-1.969373,4.0
-1.909018,-1.89871,-1.809497,-1.919249,-1.909271,-1.912454,-1.914402,-1.770474,-1.979219,-1.937064,-1.815632,-1.854118,-1.837769,-1.846073,-1.842831,-1.934601,-1.841468,-1.868219,-1.835738,-1.614901,-1.695138,-1.553751,-1.58269,-1.591686,-1.561975,-1.518757,-1.563876,-1.630464,-1.622928,-1.645123,-1.632091,-1.588369,-1.577449,-1.563534,-1.629805,-1.55613,-1.586874,-1.606473,-1.65349,-1.729013,-1.800486,-1.795728,-1.728942,-1.733052,-1.845682,-1.863196,-1.795819,-1.885559,-1.818018,-1.826049,-1.881202,3.0
-1.510359,-1.522219,-1.517712,-1.518943,-1.528386,-1.531692,-1.57758,-1.54122,-1.534425,-1.518984,-1.526571,-1.531665,-1.523528,-1.477359,-1.326998,-1.120928,-0.810593,-0.528665,-0.221018,0.004641,0.208536,0.322171,0.356506,0.380719,0.363782,0.298596,0.291109,0.278841,0.270374,0.325421,0.430405,0.499583,0.528431,0.489898,0.533162,0.740154,0.13332,0.171241,0.167887,-0.158617,-0.10394,-0.098077,-0.188815,-0.202925,-0.420144,-0.836656,-0.994291,-1.297476,-1.512086,-1.610951,-1.723687,5.0
-1.752077,-1.797615,-1.749876,-1.742499,-1.740038,-1.797293,-1.782198,-1.709811,-1.462038,-1.305149,-1.244973,-0.836631,-0.413831,0.034562,0.431293,0.592911,0.799961,0.817623,0.931854,0.856328,0.027409,0.088357,0.092739,0.082064,0.08218,-0.061648,0.371973,0.654653,0.382429,0.510848,0.431149,0.328779,0.247349,0.184027,0.16558,0.155526,0.13098,0.101261,-0.01191,-0.283486,-0.58552,-0.894421,-1.30701,-1.56192,-1.521877,-1.695302,-1.948155,-1.992733,-1.757242,-1.698594,-1.685092,4.0
-1.44806,-1.449802,-1.45131,-1.448668,-1.455411,-1.459244,-1.465267,-1.589605,-1.572644,-1.574412,-1.565015,-1.556231,-1.579185,-1.590353,-1.606765,-1.608822,-1.641459,-1.608712,-1.595304,-1.499645,-1.584804,-1.597782,-1.595618,-1.530974,-1.521536,-1.520039,-1.495794,-1.51035,-1.501657,-1.514493,-1.484685,-1.509345,-1.559286,-1.491421,-1.58613,-1.613789,-1.609041,-1.596656,-1.626529,-1.578535,-1.584466,-1.571153,-1.572195,-1.625177,-1.669604,-1.614396,-1.569132,-1.590249,-1.569541,-1.618042,-1.572288,1.0
-1.563315,-1.547372,-1.510244,-1.576196,-1.501381,-1.470861,-1.298751,-1.068657,-0.800429,-0.594242,-0.346039,-0.294956,-0.258024,-0.189142,-0.094989,-0.100894,-0.099714,-0.083549,-0.078244,-0.076166,-0.075559,-0.080753,-0.214048,-0.375601,-0.915656,-1.227111,-1.287117,-1.166195,-1.435565,-1.358464,-1.319082,-1.468143,-1.455885,-1.448453,-1.448799,-1.418168,-1.43597,-1.421274,-1.404709,-1.470951,-1.455623,-1.450207,-1.452138,-1.449696,-1.475359,-1.469182,-1.479419,-1.481723,-1.483884,-1.449276,-1.458889,6.0
-1.632273,-1.592407,-1.589589,-1.597559,-1.586393,-1.588433,-1.595778,-1.59941,-1.589523,-1.590726,-1.593172,-1.613089,-1.587953,-1.586621,-1.577189,-1.622256,-1.622367,-1.58131,-1.576566,-1.569761,-1.551562,-1.561361,-1.595989,-1.555353,-1.566489,-1.556761,-1.567633,-1.559624,-1.560173,-1.545985,-1.547897,-1.553648,-1.535161,-1.540973,-1.546284,-1.55594,-1.563319,-1.529164,-1.579765,-1.528692,-1.523417,-1.53367,-1.547458,-1.556704,-1.566277,-1.589514,-1.586372,-1.58906,-1.596813,-1.568455,-1.561575,3.0
-2.003949,-1.994188,-1.992471,-1.992515,-1.986636,-1.978415,-1.954423,-1.906438,-1.770184,-1.665502,-1.282509,-0.411166,0.099794,0.425702,0.766987,0.880111,0.78361,0.639145,0.510538,0.64477,0.601684,0.577831,0.558915,0.551026,0.527781,0.570933,0.628532,0.5949,0.467779,0.448086,0.250051,0.004661,-0.059751,0.003975,-0.065029,-0.164226,-0.149548,-0.145198,-0.123261,-0.128071,-0.149265,-0.095753,-0.741567,-0.899671,-1.248106,-1.529386,-1.741162,-1.915776,-1.936188,-1.973913,-1.972927,5.0
-1.56865,-1.569856,-1.56738,-1.567912,-1.53389,-1.35797,-1.489497,-1.152408,-0.805551,-0.422526,-0.085979,0.3698,0.537779,0.549343,0.565171,0.510649,0.486633,0.479095,0.489345,0.481161,0.4812,0.495725,0.684626,0.505461,0.592739,0.497163,0.715089,0.61252,0.509285,0.260535,-0.526617,-0.6308,-0.688436,-0.707324,-0.227845,-0.226084,-0.233789,0.03581,-0.105329,-0.670441,-0.756676,-1.449817,-1.6008,-1.616625,-1.603815,-1.607363,-1.490992,-1.596219,-1.609017,-1.597774,-1.525728,5.0
-1.678278,-1.669219,-1.666639,-1.77249,-1.605436,-1.647855,-1.679829,-1.685508,-1.514389,-1.128948,-0.739114,-0.448427,-0.32778,-0.27317,-0.161214,-0.199742,-0.225521,-0.245637,-0.285881,-0.277709,-0.144276,0.01945,0.071956,0.174617,0.449257,0.1805,0.264018,-0.285474,-0.505199,-0.469524,-0.406719,-0.379047,-0.384015,-0.40266,-0.467743,-0.48807,-0.623349,-1.169503,-1.795752,-1.85832,-1.913539,-1.807508,-1.74903,-1.683725,-1.8412,-1.670402,-1.646685,-1.709581,-1.736035,-1.726108,-1.719294,5.0
-1.717414,-1.715726,-1.716412,-1.724011,-1.7085,-1.711731,-1.702707,-1.710402,-1.707884,-1.710383,-1.719041,-1.711782,-1.705995,-1.702404,-1.707459,-1.703888,-1.710589,-1.751979,-1.703202,-1.704353,-1.699058,-1.67981,-1.691026,-1.640038,-1.609196,-1.618488,-1.58322,-1.57216,-1.572656,-1.573359,-1.564189,-1.565218,-1.562518,-1.560513,-1.55681,-1.554826,-1.558119,-1.602335,-1.614826,-1.62021,-1.676946,-1.682449,-1.70154,-1.720193,-1.728301,-1.728223,-1.727608,-1.740544,-1.760427,-1.743522,-1.729187,3.0
-1.440503,-1.457378,-1.442084,-1.446821,-1.447322,-1.424474,-1.488794,-1.445549,-1.434713,-1.442091,-1.44796,-1.294183,-1.21065,-1.004587,-0.627786,-0.338825,-0.168457,0.123442,0.439307,0.311682,0.362762,0.32658,0.545909,0.27018,0.291858,0.424248,0.483287,0.620645,0.810176,0.833595,0.998851,0.635016,0.228908,0.296215,0.298237,0.283164,0.269839,0.375468,0.430448,0.255754,0.045099,0.181413,-0.118185,-0.627342,-0.989753,-1.278206,-1.560105,-1.556365,-1.510882,-1.508977,-1.495717,5.0
-1.580157,-1.599883,-1.600181,-1.608858,-1.611135,-1.592475,-1.59706,-1.597536,-1.618946,-1.592518,-1.573592,-1.531973,-1.544595,-1.562133,-1.525993,-1.459934,-1.486375,-1.440148,-1.525378,-1.49197,-1.466718,-1.489957,-1.455188,-1.516986,-1.451906,-1.445343,-1.491612,-1.485497,-1.498203,-1.566183,-1.515075,-1.55228,-1.557387,-1.591015,-1.587319,-1.594314,-1.594791,-1.5857,-1.569263,-1.532914,-1.584948,-1.552792,-1.531267,-1.471152,-1.537069,-1.469298,-1.600043,-1.546759,-1.601619,-1.566553,-1.559388,3.0
-1.570304,-1.578472,-1.625016,-1.559494,-1.608023,-1.541436,-1.545889,-1.678376,-1.461342,-1.422473,-1.181378,-0.83907,-0.678904,-0.407427,0.082557,-0.053895,0.258667,0.069934,0.095239,0.094133,0.082124,0.043687,-0.008762,-0.03537,-0.060999,-0.050593,-0.052361,0.083134,-0.035601,0.00962,-0.110414,0.011089,-0.359178,-0.348375,-0.343467,-0.335266,-0.33599,-0.319792,-0.356504,-0.572743,-0.542662,-0.590404,-0.451848,-0.592623,-0.800003,-1.219845,-1.534339,-1.599232,-1.631677,-1.631152,-1.631962,5.0
-1.544055,-1.541639,-1.542067,-1.527569,-1.545382,-1.445698,-1.260131,-0.936876,-0.621839,-0.249675,0.034052,0.110822,0.027966,0.093518,-0.20333,-0.221199,-0.220975,-0.270761,-0.412676,0.223738,0.552988,0.638483,0.700147,0.802731,0.709576,0.412475,0.243157,0.191508,0.041302,-0.028688,-0.036273,0.28595,0.065882,0.292204,0.010571,0.034202,0.332681,-0.059269,-0.255489,-0.548203,-0.96328,-1.325733,-1.491543,-1.74402,-1.837377,-1.864423,-1.864225,-1.796451,-1.770525,-1.664409,-1.759955,4.0
-0.459152,-0.011094,0.476304,0.398991,0.300425,0.205972,0.173351,0.373583,0.407019,0.527036,0.42084,0.530495,0.516284,0.314768,0.110983,0.013342,0.011317,0.080404,0.1752,-0.144588,-0.515995,-0.862527,-1.166956,-1.322245,-1.499786,-1.584471,-1.568181,-1.569263,-1.547446,-1.468676,-1.589748,-1.750612,-1.710627,-1.646072,-1.643563,-1.662362,-1.622057,-1.628723,-1.619821,-1.60954,-1.602873,-1.582387,-1.589621,-1.611953,-1.587701,-1.601687,-1.582536,-1.589796,-1.588949,-1.58495,-1.587348,5.0
-1.896176,-1.915774,-1.894707,-1.900126,-1.895784,-1.916744,-1.898105,-1.908483,-1.889911,-1.673998,-1.922234,-1.936955,-1.654073,-1.646296,-1.903383,-1.860713,-1.846554,-1.84037,-1.807062,-1.731978,-1.755212,-1.774795,-1.772614,-1.786233,-1.713348,-1.698141,-1.738856,-1.737895,-1.744288,-1.725899,-1.75889,-1.758125,-1.824814,-1.818865,-1.881438,-1.894001,-1.88144,-1.945893,-1.975404,-2.021234,-2.023373,-2.070628,-2.114811,-2.090587,-2.090367,-2.05382,-2.059785,-2.07551,-2.085825,-2.086606,-2.054006,3.0
-1.715349,-1.706464,-1.707889,-1.710865,-1.705558,-1.70827,-1.702157,-1.707252,-1.697945,-1.695705,-1.690704,-1.690495,-1.698692,-1.694733,-1.69527,-1.691873,-1.698574,-1.688769,-1.692124,-1.701489,-1.682145,-1.67094,-1.669096,-1.638818,-1.623073,-1.589246,-1.591912,-1.606797,-1.61229,-1.614702,-1.61165,-1.630267,-1.617266,-1.614329,-1.605764,-1.621693,-1.662246,-1.633642,-1.601214,-1.633413,-1.642182,-1.66183,-1.667832,-1.695043,-1.69932,-1.700303,-1.697579,-1.691589,-1.713733,-1.723755,-1.744377,1.0
-1.542795,-1.540705,-1.531929,-1.541815,-1.532312,-1.486923,-1.490078,-1.510077,-1.452594,-1.197598,-0.824265,-0.451352,-0.095346,0.152213,-0.013907,0.01735,0.047462,0.031019,0.094797,0.430288,0.414173,0.325478,0.604051,0.213243,0.020467,-0.03619,-0.070167,-0.191747,-0.583154,-0.893364,-1.086437,-1.254889,-1.425166,-1.54666,-1.539306,-1.582865,-1.4052,-1.522589,-1.507397,-1.507707,-1.533998,-1.533562,-1.506607,-1.505017,-1.525179,-1.485681,-1.473255,-1.43494,-1.446123,-1.440978,-1.445897,4.0
-1.428792,-1.430602,-1.424578,-1.383372,-1.384959,-1.300837,-1.223199,-1.033771,-0.859006,-0.670216,-0.516377,-0.645545,-0.632252,-0.3056,-0.30062,-0.305104,-0.097947,-0.09534,-0.23432,-0.230036,-0.273061,-0.440982,-0.630888,-1.034113,-1.1884,-1.160195,-1.436038,-1.471483,-1.533824,-1.523915,-1.464719,-1.518828,-1.505217,-1.512746,-1.576987,-1.530892,-1.504438,-1.53313,-1.599533,-1.631193,-1.669423,-1.680753,-1.579206,-1.666845,-1.539221,-1.634054,-1.637326,-1.568233,-1.641144,-1.629104,-1.501623,6.0
