@relation NATOPS_channel_13

@attribute channel_13_0 numeric
@attribute channel_13_1 numeric
@attribute channel_13_2 numeric
@attribute channel_13_3 numeric
@attribute channel_13_4 numeric
@attribute channel_13_5 numeric
@attribute channel_13_6 numeric
@attribute channel_13_7 numeric
@attribute channel_13_8 numeric
@attribute channel_13_9 numeric
@attribute channel_13_10 numeric
@attribute channel_13_11 numeric
@attribute channel_13_12 numeric
@attribute channel_13_13 numeric
@attribute channel_13_14 numeric
@attribute channel_13_15 numeric
@attribute channel_13_16 numeric
@attribute channel_13_17 numeric
@attribute channel_13_18 numeric
@attribute channel_13_19 numeric
@attribute channel_13_20 numeric
@attribute channel_13_21 numeric
@attribute channel_13_22 numeric
@attribute channel_13_23 numeric
@attribute channel_13_24 numeric
@attribute channel_13_25 numeric
@attribute channel_13_26 numeric
@attribute channel_13_27 numeric
@attribute channel_13_28 numeric
@attribute channel_13_29 numeric
@attribute channel_13_30 numeric
@attribute channel_13_31 numeric
@attribute channel_13_32 numeric
@attribute channel_13_33 numeric
@attribute channel_13_34 numeric
@attribute channel_13_35 numeric
@attribute channel_13_36 numeric
@attribute channel_13_37 numeric
@attribute channel_13_38 numeric
@attribute channel_13_39 numeric
@attribute channel_13_40 numeric
@attribute channel_13_41 numeric
@attribute channel_13_42 numeric
@attribute channel_13_43 numeric
@attribute channel_13_44 numeric
@attribute channel_13_45 numeric
@attribute channel_13_46 numeric
@attribute channel_13_47 numeric
@attribute channel_13_48 numeric
@attribute channel_13_49 numeric
@attribute channel_13_50 numeric
@attribute classAttribute {1.0,2.0,3.0,4.0,5.0,6.0}

@data
-1.333872,-1.333653,-1.3329,-1.352709,-1.348216,-1.34386,-1.342051,-1.341147,-1.339432,-1.339952,-1.339875,-1.337999,-1.337519,-1.267573,-1.150959,-0.995922,-0.898637,-0.684072,-0.485776,-0.386858,-0.195195,-0.041403,0.104953,0.019714,0.560833,0.702063,0.611857,0.602214,0.604494,0.599008,0.741163,0.711361,0.686013,0.668262,0.449614,0.553216,0.203586,-0.038806,-0.511077,-0.642261,-0.900044,-1.022875,-1.149974,-1.206235,-1.35382,-1.360731,-1.357999,-1.355479,-1.354362,-1.352078,-1.35375,6.0
-1.036482,-1.03609,-1.038823,-1.039992,-1.041121,-1.039138,-1.04044,-1.042854,-1.041074,-1.044102,-1.049491,-1.048847,-1.047504,-1.0473,-1.045166,-1.044768,-1.046715,-1.047992,-1.047955,-1.052019,-1.048067,-1.045471,-1.047927,-1.045456,-1.058289,-1.042786,-1.034192,-1.0343,-1.036474,-1.029159,-1.027859,-1.031678,-1.036699,-1.043884,-1.043402,-1.043737,-1.05108,-1.057114,-1.079099,-1.083818,-1.103368,-1.136929,-1.159224,-1.161271,-1.15574,-1.124676,-1.10677,-1.092634,-1.082003,-1.074518,-1.06779,1.0
-1.72761,-1.731047,-1.724801,-1.728266,-1.716194,-1.70257,-1.694589,-1.698472,-1.65456,-1.45494,-1.350136,-1.064585,-0.784988,-0.605409,-0.322638,-0.089089,0.093102,0.197908,0.287756,0.437191,0.505685,0.575753,-0.033611,-0.336104,-0.198759,-0.163505,-0.124733,-0.127071,-0.124684,-0.114931,-0.126872,-0.094528,0.509195,0.478575,0.243752,0.278383,0.24704,0.27507,0.282001,0.227459,0.237092,0.232776,0.239277,0.2231,0.141599,-0.071328,-0.325125,-0.59155,-0.868988,-1.125609,-1.324488,4.0
-1.408936,-1.455903,-1.46729,-1.405839,-1.470206,-1.404421,-1.40363,-1.398084,-1.394866,-1.412588,-1.439161,-1.470662,-1.478705,-1.467904,-1.472278,-1.548821,-1.60032,-1.551004,-1.519008,-1.350403,-1.185118,-1.064315,-0.977037,-0.554677,-0.376915,-0.216274,-0.262808,-0.25873,-0.411044,-0.781162,-0.752025,-0.723834,-0.728024,-0.819966,-0.78999,-0.761806,-0.738442,-0.912267,-0.707232,-0.652763,-0.239875,-0.065249,-0.133731,-0.162596,-0.584465,-0.771712,-1.095654,-1.501081,-1.524917,-1.502912,-1.515621,6.0
-1.769929,-1.770294,-1.76769,-1.768098,-1.767993,-1.767824,-1.767862,-1.767496,-1.766458,-1.764564,-1.76362,-1.762572,-1.762161,-1.760471,-1.752414,-1.747515,-1.741739,-1.684662,-1.616668,-1.581363,-1.51615,-1.462957,-1.392166,-1.354435,-1.341245,-1.332319,-1.327075,-1.324514,-1.311442,-1.317393,-1.322493,-1.327381,-1.333096,-1.342364,-1.352267,-1.376982,-1.378815,-1.392069,-1.386375,-1.397184,-1.429302,-1.442295,-1.463032,-1.473476,-1.481124,-1.486338,-1.489799,-1.491582,-1.492511,-1.491738,-1.495135,3.0
-1.384727,-1.384029,-1.38678,-1.38576,-1.385022,-1.385652,-1.372552,-1.379826,-1.3805,-1.376671,-1.378901,-1.387092,-1.388219,-1.386375,-1.385604,-1.367485,-1.372969,-1.37151,-1.363908,-1.366623,-1.375313,-1.366065,-1.343329,-1.317789,-1.291237,-1.288651,-1.292062,-1.300273,-1.380938,-1.390907,-1.399611,-1.408276,-1.416025,-1.41216,-1.416254,-1.413771,-1.400871,-1.398081,-1.388919,-1.379086,-1.371102,-1.363721,-1.361461,-1.391307,-1.409989,-1.448827,-1.473005,-1.467388,-1.450027,-1.414455,-1.397371,2.0
-1.307545,-1.307922,-1.312186,-1.319743,-1.319728,-1.315862,-1.315445,-1.314496,-1.310793,-1.304898,-1.306361,-1.306029,-1.305998,-1.306896,-1.308622,-1.309897,-1.310987,-1.314737,-1.317924,-1.327388,-1.357333,-1.490569,-1.516839,-1.477931,-1.4805,-1.500351,-1.554844,-1.575142,-1.594626,-1.622714,-1.637037,-1.647713,-1.655208,-1.658409,-1.617711,-1.615638,-1.585745,-1.577314,-1.573427,-1.545861,-1.512769,-1.482228,-1.460591,-1.4506,-1.46347,-1.448978,-1.47458,-1.462748,-1.485014,-1.43782,-1.375137,3.0
-1.385261,-1.385862,-1.385327,-1.384365,-1.384439,-1.384743,-1.383988,-1.382777,-1.383075,-1.382886,-1.387779,-1.387588,-1.373589,-1.36315,-1.361747,-1.393813,-1.388482,-1.371235,-1.392031,-1.403794,-1.409824,-1.413923,-1.419332,-1.421423,-1.424504,-1.429631,-1.436779,-1.40106,-1.391773,-1.38703,-1.385005,-1.418819,-1.388505,-1.409575,-1.390979,-1.396062,-1.396023,-1.396342,-1.394727,-1.394089,-1.392348,-1.392639,-1.391846,-1.39302,-1.392665,-1.391719,-1.390698,-1.389598,-1.390224,-1.390215,-1.390509,2.0
-1.296724,-1.293345,-1.289955,-1.2885,-1.285687,-1.284121,-1.293671,-1.291529,-1.293168,-1.297858,-1.284027,-1.274235,-1.260604,-1.257068,-1.258749,-1.254645,-1.269074,-1.255289,-1.252133,-1.25009,-1.250119,-1.248861,-1.247894,-1.247229,-1.244493,-1.241132,-1.24189,-1.249055,-1.25717,-1.268821,-1.280599,-1.290749,-1.297133,-1.30125,-1.30889,-1.313712,-1.322289,-1.32482,-1.327045,-1.321191,-1.317152,-1.317778,-1.319233,-1.344497,-1.349317,-1.353435,-1.356445,-1.353878,-1.346853,-1.345245,-1.34178,2.0
-1.388705,-1.390047,-1.389605,-1.389576,-1.389949,-1.389463,-1.3899,-1.376035,-1.38493,-1.305621,-1.240954,-1.181166,-1.102383,-1.061557,-1.026601,-0.924518,-0.824187,-0.670098,-0.440481,-0.370699,-0.347822,-0.342675,-0.324971,-0.317681,-0.285913,-0.28982,-0.311553,-0.39838,-0.630059,-0.89402,-1.160255,-1.143877,-1.203213,-1.219711,-1.222009,-1.276379,-1.288037,-1.323276,-1.377598,-1.422387,-1.44692,-1.436506,-1.420734,-1.414022,-1.409269,-1.426518,-1.430846,-1.423291,-1.420567,-1.417556,-1.415708,6.0
-1.630911,-1.628856,-1.627123,-1.632182,-1.630297,-1.628721,-1.626165,-1.61585,-1.608033,-1.569877,-1.579307,-1.401812,-1.219635,-0.803324,-0.504295,-0.260196,-0.259761,0.010893,0.045965,0.089985,-0.153291,0.101093,-0.076833,-0.104672,0.053204,0.012206,0.116408,0.235673,0.312917,0.401808,0.451604,0.483402,0.495796,0.456137,0.454565,0.341844,0.24898,0.211131,0.186244,0.174328,0.1753,0.177085,0.136468,0.073357,-0.143289,-0.391174,-0.63589,-0.879254,-1.178609,-1.44,-1.714955,4.0
-1.630298,-1.629867,-1.54915,-1.630469,-1.629397,-1.629301,-1.630437,-1.52389,-1.630438,-1.634038,-1.555799,-1.552187,-1.563088,-1.565756,-1.579524,-1.628794,-1.607088,-1.548356,-1.48606,-1.372385,-1.358713,-1.338556,-1.331616,-1.32608,-1.320922,-1.322353,-1.318465,-1.327465,-1.333752,-1.349812,-1.351127,-1.341219,-1.342063,-1.366493,-1.350821,-1.349875,-1.370419,-1.362214,-1.369641,-1.453633,-1.465425,-1.447029,-1.484856,-1.491126,-1.520835,-1.525734,-1.528873,-1.597343,-1.550497,-1.610683,-1.625598,3.0
-1.420347,-1.429388,-1.427407,-1.425327,-1.433132,-1.436257,-1.432554,-1.435808,-1.431063,-1.4286,-1.435968,-1.432037,-1.42752,-1.397822,-1.217737,-0.976082,-0.782544,-0.565656,-0.343635,-0.125586,0.051784,0.169291,0.186938,0.211775,0.190246,0.129022,0.109125,0.103602,0.101521,0.143538,0.239845,0.272877,0.273606,0.273026,0.307771,0.493944,0.055375,-0.043881,0.085616,-0.351952,-0.310436,-0.348207,-0.381759,-0.076745,-0.373397,-0.669769,-1.016886,-1.180134,-1.385561,-1.533717,-1.611723,5.0
-1.542056,-1.542459,-1.524513,-1.519243,-1.507544,-1.554701,-1.617498,-1.613425,-1.322389,-1.165465,-0.966247,-0.63025,-0.379602,-0.080344,0.270731,0.456166,0.520506,0.65154,0.727019,0.655253,0.292777,-0.097642,-0.104903,-0.119324,-0.125206,-0.161948,0.292881,0.554905,0.384216,0.27562,0.272039,0.196169,0.16054,0.15698,0.144632,0.146264,0.126903,0.108894,-0.005528,-0.207953,-0.439136,-0.805426,-1.003157,-1.160574,-1.263825,-1.447127,-1.59537,-1.513994,-1.508016,-1.502778,-1.490566,4.0
-1.310433,-1.310731,-1.310551,-1.311081,-1.311348,-1.311464,-1.311507,-1.41092,-1.414519,-1.416903,-1.413105,-1.406513,-1.409496,-1.426846,-1.434264,-1.435689,-1.424557,-1.431286,-1.427644,-1.346079,-1.415089,-1.415618,-1.414251,-1.337783,-1.331788,-1.329141,-1.327402,-1.326201,-1.325689,-1.326791,-1.315497,-1.321248,-1.388288,-1.326684,-1.392128,-1.407475,-1.415657,-1.422821,-1.431032,-1.430693,-1.437277,-1.438624,-1.430085,-1.429906,-1.394399,-1.413051,-1.408667,-1.424088,-1.426621,-1.426775,-1.410638,1.0
-1.271253,-1.318862,-1.286038,-1.28519,-1.200636,-1.146297,-1.040392,-0.815182,-0.605637,-0.448992,-0.387066,-0.297071,-0.231763,-0.126196,-0.101183,-0.114608,-0.117221,-0.112758,-0.113256,-0.112357,-0.112606,-0.114483,-0.264082,-0.395607,-0.644613,-0.885454,-1.082475,-1.194013,-1.248186,-1.221256,-1.275358,-1.315227,-1.320815,-1.329414,-1.3221,-1.317762,-1.308022,-1.306829,-1.308552,-1.31565,-1.310651,-1.318184,-1.312061,-1.316559,-1.321542,-1.315638,-1.321026,-1.318251,-1.313826,-1.318478,-1.314686,6.0
-1.469174,-1.325157,-1.327918,-1.322986,-1.340775,-1.328261,-1.327409,-1.329158,-1.344872,-1.464837,-1.469972,-1.31763,-1.320799,-1.422082,-1.360808,-1.340358,-1.327516,-1.355909,-1.392919,-1.337255,-1.36545,-1.323381,-1.292161,-1.287711,-1.277465,-1.269786,-1.269677,-1.276758,-1.360132,-1.365111,-1.366265,-1.367279,-1.36815,-1.299036,-1.284581,-1.27558,-1.274389,-1.332584,-1.391844,-1.383128,-1.371502,-1.37243,-1.371501,-1.381184,-1.386494,-1.293499,-1.2969,-1.304471,-1.304274,-1.414386,-1.421626,3.0
-1.671924,-1.671413,-1.67096,-1.666984,-1.659025,-1.652283,-1.640839,-1.617702,-1.505585,-1.290143,-1.03157,-0.483873,0.045622,0.369628,0.575654,0.707123,0.639556,0.649491,0.573775,0.468387,0.434705,0.406218,0.378093,0.355814,0.32484,0.337515,0.336605,0.250354,0.219756,0.225894,0.080109,-0.142681,-0.210433,-0.15487,-0.141614,-0.256963,-0.238587,-0.236118,-0.224557,-0.230759,-0.293083,-0.274252,-0.666267,-0.845141,-1.063667,-1.184057,-1.327272,-1.473873,-1.701725,-1.753946,-1.78767,5.0
-1.404217,-1.399627,-1.392241,-1.408618,-1.395449,-1.215166,-1.095938,-0.992169,-0.735416,-0.295382,-0.078833,0.106893,0.251489,0.291172,0.344958,0.319845,0.31812,0.315185,0.313216,0.306014,0.303602,0.307519,0.356681,0.447444,0.484609,0.389379,0.46348,0.415739,0.498204,0.346529,-0.505386,-0.608662,-0.665743,-0.683841,-0.083301,-0.087872,-0.009768,0.063409,-0.126505,-0.698251,-0.824823,-1.327453,-1.461025,-1.510015,-1.419312,-1.467696,-1.328124,-1.39552,-1.428065,-1.397143,-1.362142,5.0
-1.444358,-1.43774,-1.434791,-1.442556,-1.436478,-1.433531,-1.432359,-1.420571,-1.21733,-0.992775,-0.763053,-0.570965,-0.375126,-0.277324,-0.175699,-0.171595,-0.173906,-0.206453,-0.229381,-0.234311,-0.145533,-0.058617,0.008954,0.066084,0.394546,0.133768,0.181568,0.076992,-0.262399,-0.235176,-0.163121,-0.12901,-0.118138,-0.175609,-0.04542,-0.310784,-0.744652,-1.124783,-1.317303,-1.397091,-1.427726,-1.457616,-1.4748,-1.461535,-1.46657,-1.471091,-1.48052,-1.478087,-1.446618,-1.449027,-1.454835,5.0
-1.530434,-1.523796,-1.523957,-1.53047,-1.524513,-1.520026,-1.5177,-1.519672,-1.517685,-1.518636,-1.520919,-1.522492,-1.518703,-1.515338,-1.519591,-1.516217,-1.518881,-1.518034,-1.515485,-1.508024,-1.49893,-1.484109,-1.468227,-1.44532,-1.423314,-1.425398,-1.400594,-1.390549,-1.387366,-1.388611,-1.389491,-1.391348,-1.386116,-1.385222,-1.381595,-1.380601,-1.38691,-1.41641,-1.425808,-1.43431,-1.48222,-1.484732,-1.496429,-1.518345,-1.525345,-1.532779,-1.544797,-1.548318,-1.544351,-1.538791,-1.537665,3.0
-1.346869,-1.346335,-1.343834,-1.340233,-1.337473,-1.335824,-1.336949,-1.336273,-1.334027,-1.344577,-1.228089,-1.165743,-1.062608,-0.862676,-0.604041,-0.345221,-0.109185,0.105842,0.24667,0.354705,0.393018,0.395735,0.371437,0.361015,0.358,0.367649,0.413867,0.504956,0.587256,0.644116,1.045646,0.532976,0.336077,0.389506,0.397763,0.368297,0.343567,0.35544,0.338138,0.047539,0.006754,-0.081667,-0.359614,-0.63674,-0.936572,-1.17032,-1.349281,-1.42221,-1.411343,-1.412437,-1.401643,5.0
-1.309416,-1.303914,-1.301222,-1.298314,-1.311811,-1.304653,-1.308263,-1.311268,-1.313572,-1.322717,-1.298864,-1.287754,-1.281685,-1.276555,-1.268844,-1.266192,-1.260369,-1.256273,-1.258069,-1.266886,-1.263604,-1.259666,-1.263548,-1.261057,-1.262772,-1.26229,-1.261203,-1.261328,-1.255986,-1.262504,-1.272282,-1.275051,-1.282295,-1.293763,-1.305933,-1.295975,-1.299102,-1.292912,-1.290127,-1.291901,-1.297954,-1.298728,-1.298871,-1.297015,-1.298846,-1.29991,-1.297961,-1.296305,-1.297127,-1.295389,-1.294987,3.0
-1.440199,-1.441299,-1.441439,-1.440174,-1.438932,-1.438102,-1.439509,-1.363921,-1.251968,-1.082168,-0.900581,-0.721602,-0.47923,-0.289247,-0.1095,0.001277,0.080298,0.10164,0.121388,0.127075,0.110871,0.055231,0.024206,-0.037741,-0.055755,-0.111298,-0.065937,0.106207,-0.067941,-0.024735,-0.067306,-0.059132,-0.246406,-0.236962,-0.224751,-0.219184,-0.213784,-0.215562,-0.302621,-0.305234,-0.299411,-0.368443,-0.599051,-0.61942,-0.926068,-1.102404,-1.292351,-1.392772,-1.402923,-1.403994,-1.40079,5.0
-1.388042,-1.387783,-1.38653,-1.381875,-1.363116,-1.280577,-1.122881,-0.916127,-0.663172,-0.399962,-0.158633,0.003182,-0.058057,0.12039,-0.334222,-0.357712,-0.363172,-0.364243,-0.355213,0.196476,0.568127,0.465195,0.51168,0.492617,0.459735,0.368065,0.242048,0.137881,0.08859,0.008348,0.0093,0.022721,0.031769,0.037582,0.03767,0.033772,0.032036,-0.076172,-0.293684,-0.523945,-0.782412,-1.016992,-1.209473,-1.387544,-1.471665,-1.546869,-1.533178,-1.466362,-1.453558,-1.427817,-1.434357,4.0
-0.459457,-0.141458,0.226993,0.292354,0.267353,0.219269,0.108246,0.155436,0.181848,0.275639,0.24088,0.271754,0.306398,0.319821,0.0835,0.01872,0.00158,-0.006038,0.052653,-0.408326,-0.635351,-0.825552,-1.008533,-1.161247,-1.310641,-1.346249,-1.392854,-1.400178,-1.398953,-1.374906,-1.360339,-1.344213,-1.347902,-1.356571,-1.373869,-1.37044,-1.364959,-1.360933,-1.35546,-1.347326,-1.341099,-1.335298,-1.333753,-1.340039,-1.349309,-1.34574,-1.342576,-1.337988,-1.337255,-1.335348,-1.339272,5.0
-1.550191,-1.571818,-1.555462,-1.550085,-1.564999,-1.58044,-1.563704,-1.553428,-1.542261,-1.536932,-1.530904,-1.529182,-1.513704,-1.505257,-1.496147,-1.497601,-1.482199,-1.469389,-1.410259,-1.390493,-1.373541,-1.390825,-1.399391,-1.404131,-1.40314,-1.404633,-1.389295,-1.380184,-1.393511,-1.383928,-1.436131,-1.449846,-1.494308,-1.508454,-1.517334,-1.548637,-1.568185,-1.589376,-1.628372,-1.640391,-1.670583,-1.686488,-1.704166,-1.69818,-1.708429,-1.709738,-1.709378,-1.719785,-1.729219,-1.728368,-1.734435,3.0
-1.521061,-1.513911,-1.514757,-1.51499,-1.515586,-1.515189,-1.515977,-1.510045,-1.506014,-1.503632,-1.503119,-1.505544,-1.50774,-1.505701,-1.50771,-1.510333,-1.512811,-1.508367,-1.51372,-1.509906,-1.506652,-1.493172,-1.476121,-1.463492,-1.45519,-1.427568,-1.42856,-1.435599,-1.442082,-1.443056,-1.44279,-1.442419,-1.443664,-1.445461,-1.445643,-1.446075,-1.445127,-1.443724,-1.441496,-1.44986,-1.463722,-1.48224,-1.493131,-1.504496,-1.51121,-1.513105,-1.514699,-1.515576,-1.527936,-1.52988,-1.529979,1.0
-1.323676,-1.32342,-1.322983,-1.32202,-1.321121,-1.314272,-1.315242,-1.313011,-1.121573,-0.873197,-0.679137,-0.572677,-0.121507,-0.022724,0.008298,0.01929,0.028048,-0.121028,0.146799,0.236941,0.219875,0.207788,0.267926,0.125779,0.043954,-0.021101,-0.046532,-0.134394,-0.463634,-0.618608,-0.902462,-1.035212,-1.269551,-1.326723,-1.293701,-1.298272,-1.313057,-1.335273,-1.333324,-1.324065,-1.314762,-1.312107,-1.307748,-1.308196,-1.305314,-1.293844,-1.286764,-1.272046,-1.264501,-1.260805,-1.259253,4.0
-1.282978,-1.282702,-1.281767,-1.278162,-1.271978,-1.173162,-1.117451,-0.978291,-0.84812,-0.727367,-0.644545,-0.6018,-0.61289,-0.574775,-0.582381,-0.581014,-0.435825,-0.438908,-0.560783,-0.555263,-0.581944,-0.609951,-0.713219,-0.802998,-0.946051,-0.984844,-1.056871,-1.162926,-1.289326,-1.323058,-1.343843,-1.3606,-1.357267,-1.35146,-1.402492,-1.394414,-1.382708,-1.371898,-1.367559,-1.361481,-1.349795,-1.341199,-1.33816,-1.336757,-1.324189,-1.316975,-1.318166,-1.314657,-1.313222,-1.307607,-1.305532,6.0
