@relation NATOPS_channel_1

@attribute channel_1_0 numeric
@attribute channel_1_1 numeric
@attribute channel_1_2 numeric
@attribute channel_1_3 numeric
@attribute channel_1_4 numeric
@attribute channel_1_5 numeric
@attribute channel_1_6 numeric
@attribute channel_1_7 numeric
@attribute channel_1_8 numeric
@attribute channel_1_9 numeric
@attribute channel_1_10 numeric
@attribute channel_1_11 numeric
@attribute channel_1_12 numeric
@attribute channel_1_13 numeric
@attribute channel_1_14 numeric
@attribute channel_1_15 numeric
@attribute channel_1_16 numeric
@attribute channel_1_17 numeric
@attribute channel_1_18 numeric
@attribute channel_1_19 numeric
@attribute channel_1_20 numeric
@attribute channel_1_21 numeric
@attribute channel_1_22 numeric
@attribute channel_1_23 numeric
@attribute channel_1_24 numeric
@attribute channel_1_25 numeric
@attribute channel_1_26 numeric
@attribute channel_1_27 numeric
@attribute channel_1_28 numeric
@attribute channel_1_29 numeric
@attribute channel_1_30 numeric
@attribute channel_1_31 numeric
@attribute channel_1_32 numeric
@attribute channel_1_33 numeric
@attribute channel_1_34 numeric
@attribute channel_1_35 numeric
@attribute channel_1_36 numeric
@attribute channel_1_37 numeric
@attribute channel_1_38 numeric
@attribute channel_1_39 numeric
@attribute channel_1_40 numeric
@attribute channel_1_41 numeric
@attribute channel_1_42 numeric
@attribute channel_1_43 numeric
@attribute channel_1_44 numeric
@attribute channel_1_45 numeric
@attribute channel_1_46 numeric
@attribute channel_1_47 numeric
@attribute channel_1_48 numeric
@attribute channel_1_49 numeric
@attribute channel_1_50 numeric
@attribute classAttribute {1.0,2.0,3.0,4.0,5.0,6.0}

@data
-2.104221,-2.109194,-2.072599,-2.087108,-2.052762,-2.029871,-2.10478,-2.20318,-2.134397,-1.919899,-1.77602,-1.259795,-0.959646,-0.613132,-0.308026,0.030237,0.285539,0.431404,0.558647,0.713512,0.756019,0.728377,-0.187052,-0.492547,-0.331165,-0.252457,-0.210519,-0.215566,-0.193574,-0.172783,-0.207658,-0.17413,0.743659,0.683537,0.505729,0.462967,0.431399,0.414231,0.405813,0.420929,0.436821,0.430067,0.445537,0.3801,0.243976,-0.042956,-0.371812,-0.741793,-1.210478,-1.535911,-1.777754,4.0
-1.826599,-1.88068,-1.894,-1.823429,-1.89928,-1.818446,-1.820371,-1.814616,-1.812235,-1.834392,-1.857979,-1.894807,-1.909229,-1.908799,-1.898857,-1.973105,-2.012848,-1.975463,-1.938343,-1.733009,-1.559876,-1.310891,-1.027804,-0.532133,-0.254754,0.052437,0.067835,0.031197,-0.150683,-0.725154,-0.684419,-0.640956,-0.645465,-0.98333,-0.859842,-0.819394,-0.786365,-1.014772,-0.743495,-0.666295,-0.008975,0.212865,0.104257,-0.119814,-0.503337,-0.95673,-1.450219,-1.929082,-1.976616,-1.983548,-1.927723,6.0
-2.179898,-2.179467,-2.180025,-2.18016,-2.179867,-2.179657,-2.180126,-2.17828,-2.171375,-2.170622,-2.168289,-2.166241,-2.160062,-2.162003,-2.156785,-2.15833,-2.158154,-2.094851,-2.010338,-1.995165,-1.931218,-1.875524,-1.791247,-1.741756,-1.736454,-1.725991,-1.71452,-1.718823,-1.700439,-1.712929,-1.725879,-1.732523,-1.745315,-1.745921,-1.754325,-1.753697,-1.750384,-1.760323,-1.747489,-1.753953,-1.784684,-1.792244,-1.818948,-1.831542,-1.837516,-1.835373,-1.830602,-1.83399,-1.835871,-1.847727,-1.857452,3.0
-1.908688,-1.907527,-1.926626,-1.920515,-1.909327,-1.877618,-1.859581,-1.899936,-1.904557,-1.91048,-1.927707,-1.895609,-1.833332,-1.781661,-1.752381,-1.756315,-1.743232,-1.766819,-1.783238,-1.801182,-1.820416,-1.819207,-1.800478,-1.741551,-1.712485,-1.697147,-1.691367,-1.697753,-1.709834,-1.727179,-1.7283,-1.739534,-1.743676,-1.741993,-1.751969,-1.754714,-1.739783,-1.739119,-1.734085,-1.728369,-1.727005,-1.71517,-1.706219,-1.739705,-1.759486,-1.803814,-1.832467,-1.834445,-1.836474,-1.839074,-1.842827,2.0
-1.702251,-1.701413,-1.703063,-1.715725,-1.715475,-1.715254,-1.715822,-1.714608,-1.714698,-1.701739,-1.702614,-1.700708,-1.701674,-1.699334,-1.701125,-1.702009,-1.703391,-1.714764,-1.71578,-1.730179,-1.762382,-1.850596,-1.894727,-1.807657,-1.802,-1.822051,-1.878724,-1.895867,-1.891217,-1.930765,-1.942226,-1.947031,-1.995639,-1.986898,-1.990192,-1.995276,-1.957719,-1.943423,-1.936683,-1.904042,-1.855392,-1.816219,-1.791812,-1.772723,-1.783717,-1.787004,-1.825282,-1.81018,-1.827318,-1.855132,-1.791279,3.0
-1.807544,-1.810601,-1.812174,-1.809738,-1.81083,-1.80784,-1.807835,-1.809725,-1.807228,-1.807166,-1.811683,-1.798783,-1.708613,-1.592917,-1.839374,-1.830233,-1.818803,-1.814204,-1.808059,-1.807771,-1.811283,-1.80999,-1.813779,-1.812165,-1.817567,-1.825916,-1.836536,-1.830356,-1.831453,-1.824198,-1.820503,-1.826512,-1.811993,-1.822231,-1.816606,-1.834565,-1.843524,-1.832975,-1.832053,-1.846115,-1.846761,-1.848288,-1.853034,-1.851642,-1.85108,-1.851166,-1.850101,-1.860992,-1.86058,-1.860329,-1.861584,2.0
-1.653624,-1.64874,-1.643458,-1.64244,-1.644984,-1.637928,-1.657578,-1.647919,-1.655085,-1.659689,-1.648512,-1.633761,-1.618961,-1.616965,-1.61606,-1.597562,-1.609979,-1.592406,-1.585856,-1.58601,-1.5817,-1.583397,-1.579509,-1.580918,-1.582077,-1.582614,-1.583372,-1.588767,-1.594327,-1.608762,-1.620652,-1.628515,-1.639452,-1.644312,-1.660071,-1.66933,-1.674755,-1.681313,-1.681402,-1.68189,-1.684298,-1.682573,-1.681343,-1.706915,-1.713617,-1.716484,-1.727403,-1.716035,-1.706366,-1.701364,-1.695813,2.0
-1.817818,-1.816547,-1.814878,-1.815056,-1.816315,-1.815533,-1.81995,-1.811418,-1.797561,-1.741417,-1.641388,-1.592118,-1.493334,-1.415639,-1.32402,-1.155508,-0.88942,-0.566482,-0.302862,-0.214726,-0.185618,-0.114444,-0.086056,-0.069681,-0.042133,-0.036212,-0.085401,-0.300781,-0.611911,-1.00223,-1.353918,-1.567591,-1.647956,-1.664283,-1.652379,-1.709308,-1.72074,-1.773013,-1.851726,-1.883498,-1.911375,-1.897709,-1.883871,-1.872079,-1.863728,-1.891933,-1.897454,-1.888675,-1.883917,-1.882085,-1.879684,6.0
-2.176484,-2.174397,-2.172915,-2.179748,-2.177388,-2.174456,-2.170605,-2.158763,-2.141982,-2.069424,-2.014528,-1.809928,-1.510729,-0.780765,-0.38418,-0.060239,-0.05098,0.198651,0.05263,0.147541,0.026675,0.080839,0.143484,0.11034,0.283061,0.134353,0.263362,0.375193,0.506161,0.737257,0.824012,0.847924,0.784031,0.773405,0.6561,0.456333,0.277954,0.206456,0.192587,0.195277,0.211599,0.236841,0.228385,0.121663,-0.107136,-0.465854,-0.752733,-1.196986,-1.58998,-1.937892,-2.296996,4.0
-2.129258,-2.128609,-2.07149,-2.126935,-2.127887,-2.131128,-2.132366,-2.040769,-2.134255,-2.138472,-2.081341,-2.075634,-2.08781,-2.092366,-2.104426,-2.174716,-2.146911,-2.062913,-1.979308,-1.826729,-1.802061,-1.768757,-1.746828,-1.742186,-1.734568,-1.733896,-1.732192,-1.747219,-1.75451,-1.776014,-1.785363,-1.775798,-1.787901,-1.818456,-1.798588,-1.797577,-1.831196,-1.831156,-1.843849,-1.917076,-1.93227,-1.926061,-1.956608,-1.962269,-1.997297,-2.00688,-2.005325,-2.090416,-2.030445,-2.109333,-2.135196,3.0
-1.748583,-1.7591,-1.756091,-1.756218,-1.762917,-1.767062,-1.760581,-1.767142,-1.762785,-1.760976,-1.772518,-1.765453,-1.757422,-1.708809,-1.557912,-1.291015,-1.000549,-0.677683,-0.342087,-0.003974,0.183078,0.295176,0.348174,0.332203,0.285091,0.22437,0.200132,0.195572,0.253937,0.294133,0.357304,0.425642,0.47216,0.469088,0.426843,0.629679,0.174983,0.022138,0.024603,-0.419707,-0.392542,-0.350452,-0.430351,-0.116676,-0.5202,-0.764005,-1.184045,-1.570972,-1.776989,-1.90894,-2.022796,5.0
-2.055833,-2.057513,-2.032904,-2.01875,-2.002505,-2.05988,-2.09589,-2.019565,-1.734695,-1.475299,-1.205697,-0.796781,-0.307966,0.083698,0.568032,0.765038,0.860736,0.972976,0.950967,0.818702,0.162943,-0.152266,-0.178814,-0.162282,-0.162869,-0.100404,0.510542,0.848129,0.654062,0.591171,0.543466,0.471022,0.391269,0.354753,0.306884,0.286645,0.267254,0.227974,0.059307,-0.237587,-0.573748,-1.035542,-1.331674,-1.568544,-1.688975,-1.913237,-2.093585,-1.969325,-1.973069,-1.968252,-1.955847,4.0
-1.723259,-1.72407,-1.72326,-1.72352,-1.724792,-1.723892,-1.724398,-1.767825,-1.769029,-1.76877,-1.765767,-1.757522,-1.765215,-1.787196,-1.797072,-1.802272,-1.800325,-1.794667,-1.785954,-1.761668,-1.779807,-1.776227,-1.766698,-1.756525,-1.74259,-1.741562,-1.740396,-1.739941,-1.740645,-1.732534,-1.72589,-1.730609,-1.748824,-1.737474,-1.75289,-1.763191,-1.774073,-1.779163,-1.788786,-1.784318,-1.789185,-1.791748,-1.77926,-1.777109,-1.778281,-1.775874,-1.764189,-1.778429,-1.778824,-1.779917,-1.779871,1.0
-1.685751,-1.742841,-1.711046,-1.711078,-1.612672,-1.543926,-1.397851,-1.078944,-0.708152,-0.493856,-0.272788,-0.146152,-0.043499,0.055986,0.202075,0.24281,0.227101,0.23819,0.240009,0.241005,0.233768,0.208386,0.140374,-0.033812,-0.794201,-1.122911,-1.424703,-1.492505,-1.678517,-1.651092,-1.634863,-1.700069,-1.699893,-1.704034,-1.672237,-1.668655,-1.678165,-1.684265,-1.658432,-1.740096,-1.725467,-1.734244,-1.723451,-1.720072,-1.741282,-1.733716,-1.737673,-1.725247,-1.73073,-1.734994,-1.726375,6.0
-1.842546,-1.781418,-1.775068,-1.779383,-1.790569,-1.780402,-1.782312,-1.78453,-1.795891,-1.85106,-1.858572,-1.776455,-1.778945,-1.862568,-1.837818,-1.81785,-1.796745,-1.816365,-1.840358,-1.798072,-1.824749,-1.781929,-1.73121,-1.730024,-1.703565,-1.694045,-1.696174,-1.705822,-1.806825,-1.819145,-1.812254,-1.810391,-1.806582,-1.739097,-1.716957,-1.709027,-1.696988,-1.767668,-1.79145,-1.796344,-1.786902,-1.79913,-1.797819,-1.805135,-1.815764,-1.72149,-1.73164,-1.741571,-1.753207,-1.839621,-1.834237,3.0
-2.19378,-2.200846,-2.200037,-2.199735,-2.180282,-2.178145,-2.166285,-2.116153,-1.959045,-1.662779,-1.221682,-0.313137,0.243718,0.705758,1.084925,1.141187,0.998486,0.875528,0.700371,0.520301,0.44616,0.407588,0.379667,0.347985,0.332063,0.419974,0.5425,0.568233,0.514965,0.379888,0.218949,-0.003632,-0.032225,0.022584,0.035578,-0.007941,0.015113,0.016721,0.03226,0.027798,-0.143813,-0.216699,-0.560309,-0.869083,-1.211189,-1.528381,-1.705743,-1.899943,-2.178622,-2.246508,-2.274206,5.0
-1.830213,-1.842316,-1.822188,-1.839119,-1.83237,-1.666844,-1.458786,-1.168119,-0.822156,-0.394725,-0.013552,0.293754,0.469232,0.618822,0.706534,0.733478,0.75229,0.728448,0.716269,0.714609,0.732389,0.688102,0.702397,0.815421,0.859341,0.742617,0.820884,0.67642,0.620174,0.396599,-0.378417,-0.470326,-0.517053,-0.525293,0.026954,0.016503,0.082068,0.144703,0.132985,-0.900347,-1.086835,-1.713314,-1.919918,-1.956449,-1.949644,-1.957259,-1.806072,-1.883667,-1.899509,-1.878529,-1.835176,5.0
-1.941137,-1.931066,-1.929364,-1.938122,-1.929163,-1.925335,-1.924383,-1.925276,-1.687578,-1.36713,-0.987567,-0.63977,-0.37086,-0.186192,-0.136446,-0.135663,-0.156072,-0.192219,-0.233414,-0.214912,-0.084713,0.047551,0.201567,0.371118,0.67021,0.340405,0.429395,-0.111042,-0.326499,-0.31397,-0.236929,-0.221799,-0.241935,-0.44176,-0.331781,-0.062637,-0.711034,-1.218138,-1.906703,-2.072873,-1.92491,-1.977529,-2.004033,-1.975725,-1.963121,-1.975455,-2.00715,-1.999218,-1.953627,-1.959031,-1.959901,5.0
-1.929843,-1.919417,-1.92297,-1.910371,-1.923328,-1.909192,-1.913927,-1.917359,-1.904277,-1.918098,-1.909867,-1.910242,-1.916298,-1.909562,-1.908075,-1.911674,-1.917719,-1.904847,-1.910944,-1.896518,-1.880229,-1.865334,-1.844087,-1.816281,-1.783926,-1.784605,-1.748087,-1.736491,-1.730897,-1.723559,-1.727981,-1.725826,-1.725581,-1.717272,-1.715478,-1.719473,-1.725973,-1.765951,-1.777934,-1.793267,-1.849546,-1.857045,-1.875047,-1.911629,-1.933293,-1.942147,-1.953308,-1.949834,-1.947424,-1.926535,-1.938964,3.0
-1.714213,-1.714437,-1.715534,-1.712817,-1.711573,-1.708336,-1.713003,-1.715249,-1.711915,-1.724607,-1.635678,-1.572632,-1.43735,-1.196602,-0.856447,-0.493159,-0.104181,0.207376,0.33143,0.492147,0.564404,0.553222,0.519087,0.524003,0.525319,0.577234,0.63015,0.789017,1.001494,1.037888,1.18921,0.892754,0.239121,0.315831,0.312045,0.308051,0.284955,0.328137,0.550578,0.310994,0.298199,0.064099,-0.208044,-0.709681,-1.218366,-1.535429,-1.790057,-1.806997,-1.786623,-1.782094,-1.774127,5.0
-1.663078,-1.659384,-1.651558,-1.646645,-1.664825,-1.655996,-1.661766,-1.662299,-1.659845,-1.674024,-1.645564,-1.633245,-1.630483,-1.627971,-1.617455,-1.607364,-1.593279,-1.58437,-1.587731,-1.588473,-1.590346,-1.584531,-1.589068,-1.587883,-1.590146,-1.586535,-1.581484,-1.583639,-1.582952,-1.592767,-1.597542,-1.596239,-1.601537,-1.613019,-1.6328,-1.62386,-1.629028,-1.619498,-1.621842,-1.625635,-1.635404,-1.636929,-1.639223,-1.640244,-1.640716,-1.638767,-1.638001,-1.636029,-1.631793,-1.627346,-1.63102,3.0
-1.894239,-1.893896,-1.896164,-1.893585,-1.896617,-1.897629,-1.906993,-1.827277,-1.712805,-1.505563,-1.279764,-1.040622,-0.669342,-0.336377,-0.090455,0.071498,0.12435,0.18631,0.205105,0.216151,0.203092,0.168435,0.145636,0.128587,0.119371,0.091273,0.13686,0.291253,0.142216,0.193555,0.171755,0.176037,-0.310335,-0.276291,-0.236339,-0.207959,-0.22177,-0.23972,-0.424174,-0.458834,-0.415532,-0.444539,-0.649102,-0.804921,-1.108859,-1.470866,-1.715986,-1.837663,-1.866276,-1.873639,-1.87917,5.0
-1.76375,-1.765876,-1.76287,-1.728475,-1.808705,-1.715992,-1.526204,-1.202644,-0.851653,-0.45232,-0.126229,0.046856,0.002918,-0.000846,-0.588301,-0.605828,-0.61096,-0.586384,-0.531697,0.198374,0.51946,0.656758,0.738996,0.732477,0.75496,0.702306,0.471631,0.279654,0.149833,0.072347,0.091518,0.086826,0.102785,0.138126,0.138601,0.145317,0.220388,0.072239,-0.171038,-0.526237,-0.905066,-1.274795,-1.572112,-1.779967,-1.945095,-1.974511,-1.971717,-1.918003,-1.913149,-1.898396,-1.898442,4.0
-0.60871,-0.111416,0.45702,0.568125,0.497178,0.402944,0.336401,0.321566,0.385157,0.480245,0.423621,0.491617,0.520408,0.485261,0.089074,-0.038177,-0.054529,0.008922,0.164379,-0.291711,-0.649196,-1.059826,-1.358478,-1.558411,-1.745819,-1.819441,-1.857559,-1.872421,-1.866657,-1.820329,-1.770804,-1.736345,-1.744062,-1.750935,-1.770347,-1.738321,-1.718862,-1.718503,-1.71209,-1.701903,-1.695555,-1.69372,-1.69977,-1.70615,-1.717571,-1.712035,-1.704713,-1.692924,-1.694066,-1.698675,-1.698951,5.0
-2.075972,-2.101186,-2.082168,-2.075537,-2.094527,-2.111898,-2.091376,-2.078132,-2.066777,-2.057481,-2.046024,-2.037125,-2.028543,-2.015066,-1.998445,-1.994582,-1.972324,-1.950972,-1.871898,-1.843177,-1.811377,-1.824226,-1.835275,-1.837529,-1.833189,-1.833487,-1.812873,-1.806688,-1.821379,-1.80235,-1.875378,-1.895577,-1.954182,-1.97733,-1.990089,-2.042499,-2.062072,-2.084903,-2.14607,-2.160241,-2.199061,-2.21914,-2.243163,-2.229076,-2.249989,-2.252534,-2.253849,-2.274118,-2.283029,-2.278742,-2.28344,3.0
-1.911959,-1.903694,-1.905273,-1.904051,-1.903176,-1.906188,-1.909588,-1.899343,-1.894797,-1.893457,-1.892932,-1.890874,-1.897564,-1.898624,-1.901519,-1.90031,-1.9072,-1.906012,-1.90112,-1.906442,-1.897125,-1.887937,-1.861275,-1.841065,-1.82457,-1.780694,-1.790102,-1.790216,-1.807562,-1.801646,-1.803015,-1.795456,-1.817197,-1.809458,-1.813466,-1.812601,-1.817994,-1.820666,-1.819206,-1.829573,-1.853699,-1.874269,-1.875351,-1.880589,-1.895398,-1.899759,-1.893335,-1.908977,-1.911692,-1.922358,-1.924438,1.0
-1.653633,-1.653443,-1.65367,-1.649973,-1.644456,-1.656436,-1.680712,-1.70702,-1.527732,-1.248168,-0.789328,-0.337004,0.095974,0.213849,-0.004333,-0.036211,0.009433,0.003282,0.42487,0.524655,0.523708,0.59547,0.58185,0.442407,0.186313,0.126217,0.091546,-0.053667,-0.546558,-0.945426,-1.212276,-1.418679,-1.682522,-1.769741,-1.687008,-1.681159,-1.700056,-1.752793,-1.755448,-1.759767,-1.749553,-1.744486,-1.744007,-1.734655,-1.744284,-1.714032,-1.694047,-1.685728,-1.682582,-1.675673,-1.683549,4.0
-1.62082,-1.622455,-1.618401,-1.613868,-1.580771,-1.50864,-1.404618,-1.231702,-1.017417,-0.789955,-0.598684,-0.485797,-0.45947,-0.40704,-0.412004,-0.413903,-0.306255,-0.318455,-0.371716,-0.374484,-0.41042,-0.55199,-0.780393,-0.968694,-1.103691,-1.272867,-1.409241,-1.569062,-1.689799,-1.741214,-1.763821,-1.777826,-1.780008,-1.775325,-1.844218,-1.837927,-1.815553,-1.796459,-1.801069,-1.767448,-1.739841,-1.721439,-1.717835,-1.716608,-1.702988,-1.694731,-1.702333,-1.703148,-1.703105,-1.692821,-1.691414,6.0
