@relation NATOPS_channel_4

@attribute channel_4_0 numeric
@attribute channel_4_1 numeric
@attribute channel_4_2 numeric
@attribute channel_4_3 numeric
@attribute channel_4_4 numeric
@attribute channel_4_5 numeric
@attribute channel_4_6 numeric
@attribute channel_4_7 numeric
@attribute channel_4_8 numeric
@attribute channel_4_9 numeric
@attribute channel_4_10 numeric
@attribute channel_4_11 numeric
@attribute channel_4_12 numeric
@attribute channel_4_13 numeric
@attribute channel_4_14 numeric
@attribute channel_4_15 numeric
@attribute channel_4_16 numeric
@attribute channel_4_17 numeric
@attribute channel_4_18 numeric
@attribute channel_4_19 numeric
@attribute channel_4_20 numeric
@attribute channel_4_21 numeric
@attribute channel_4_22 numeric
@attribute channel_4_23 numeric
@attribute channel_4_24 numeric
@attribute channel_4_25 numeric
@attribute channel_4_26 numeric
@attribute channel_4_27 numeric
@attribute channel_4_28 numeric
@attribute channel_4_29 numeric
@attribute channel_4_30 numeric
@attribute channel_4_31 numeric
@attribute channel_4_32 numeric
@attribute channel_4_33 numeric
@attribute channel_4_34 numeric
@attribute channel_4_35 numeric
@attribute channel_4_36 numeric
@attribute channel_4_37 numeric
@attribute channel_4_38 numeric
@attribute channel_4_39 numeric
@attribute channel_4_40 numeric
@attribute channel_4_41 numeric
@attribute channel_4_42 numeric
@attribute channel_4_43 numeric
@attribute channel_4_44 numeric
@attribute channel_4_45 numeric
@attribute channel_4_46 numeric
@attribute channel_4_47 numeric
@attribute channel_4_48 numeric
@attribute channel_4_49 numeric
@attribute channel_4_50 numeric
@attribute classAttribute {1.0,2.0,3.0,4.0,5.0,6.0}

@data
-1.910821,-1.919305,-1.916138,-1.918158,-1.922652,-1.920141,-1.922573,-1.918795,-1.94733,-1.942378,-1.941651,-1.946364,-1.947265,-1.933204,-1.944419,-1.973674,-1.91011,-1.763803,-1.540225,-0.951596,-0.443143,0.02308,0.53656,1.008508,1.212241,1.344553,1.420735,1.391067,1.223715,1.213479,1.167749,1.176069,1.172714,1.229242,1.217184,1.227274,1.245918,1.291601,1.303514,1.325983,1.332016,1.24475,1.175882,1.012036,0.730102,0.330823,-0.31636,-1.402944,-1.778947,-2.08812,-2.001218,6.0
-2.35758,-2.356583,-2.355079,-2.357172,-2.356427,-2.352871,-2.354324,-2.354405,-2.349361,-2.350234,-2.351555,-2.342317,-2.339117,-2.325792,-2.291155,-2.154323,-2.026431,-1.774533,-1.476824,-0.927174,-0.610408,-0.288838,0.122386,0.285426,0.523539,0.599061,0.629381,0.652547,0.639557,0.58497,0.457342,0.352882,0.185345,0.030449,-0.170604,-0.427653,-0.680793,-0.943624,-1.188986,-1.428394,-1.640532,-1.779864,-1.942046,-2.011144,-2.01298,-2.049028,-2.038009,-2.043935,-2.052109,-2.059807,-2.058201,3.0
-1.846721,-1.837253,-1.835719,-1.82626,-1.826997,-1.820625,-1.822741,-1.817907,-1.832671,-1.834217,-1.837871,-1.831443,-1.778409,-1.733694,-1.72394,-1.731855,-1.736265,-1.710138,-1.673299,-1.614545,-1.493672,-1.27309,-0.973737,-0.522905,-0.20308,0.05532,0.319117,0.506621,0.682481,0.795063,0.837866,0.867632,0.860037,0.878337,0.881237,0.883403,0.839144,0.737105,0.614133,0.436817,0.301088,0.104622,-0.097506,-0.312621,-0.565375,-0.859622,-1.145478,-1.366225,-1.544333,-1.664525,-1.719568,2.0
-1.70503,-1.716579,-1.736319,-1.706746,-1.717284,-1.718626,-1.733221,-1.719161,-1.719364,-1.719059,-1.719169,-1.724735,-1.717259,-1.731432,-1.718228,-1.724681,-1.724727,-1.716417,-1.695436,-1.697793,-1.639825,-1.382086,-1.095372,-0.515038,-0.157428,0.199587,0.499659,0.752303,0.973474,1.090309,1.182063,1.195478,1.185629,1.16044,1.075807,0.980029,0.878121,0.687582,0.502851,0.247557,-0.007819,-0.266239,-0.508979,-0.782944,-1.035776,-1.280528,-1.503779,-1.613654,-1.722009,-1.817826,-1.775436,3.0
-1.897957,-1.898993,-1.897282,-1.900132,-1.900864,-1.900181,-1.902254,-1.897887,-1.895679,-1.846354,-1.866679,-1.810181,-1.561708,-1.296113,-0.820605,-0.496506,-0.194115,0.201323,0.419703,0.648566,0.726629,0.818718,0.742552,0.722988,0.582563,0.388721,0.212774,-0.095542,-0.41703,-0.719132,-1.037155,-1.293278,-1.514342,-1.681142,-1.806557,-1.85194,-1.849149,-1.837221,-1.823767,-1.833879,-1.851781,-1.864057,-1.864222,-1.844158,-1.843162,-1.84061,-1.847562,-1.851167,-1.84751,-1.848774,-1.850023,2.0
-1.714449,-1.710943,-1.708168,-1.706473,-1.704759,-1.702786,-1.708386,-1.655283,-1.595532,-1.497892,-1.332711,-1.096496,-0.779891,-0.50011,-0.229151,-0.064371,0.103202,0.162767,0.21667,0.232648,0.197737,0.180617,0.170048,0.153731,0.147258,0.104943,-0.007342,-0.178713,-0.456497,-0.704628,-1.028646,-1.292842,-1.468524,-1.537479,-1.637299,-1.671809,-1.716796,-1.724876,-1.725443,-1.735967,-1.740448,-1.737017,-1.734243,-1.759779,-1.769015,-1.773766,-1.777923,-1.776405,-1.766462,-1.763214,-1.760786,2.0
-1.73287,-1.732455,-1.733175,-1.733763,-1.731332,-1.795475,-1.698763,-1.555542,-1.26542,-0.839682,-0.389556,0.101162,0.513928,0.790625,0.995102,1.078261,1.088328,1.107433,1.012142,1.035704,1.000371,1.008557,1.004567,1.023085,1.026399,1.028365,1.04315,0.968722,0.836376,0.627645,0.31001,-0.168488,-0.678573,-1.224071,-1.496159,-1.742604,-1.927215,-1.951988,-1.972703,-1.980435,-1.979037,-1.896056,-1.878592,-1.88693,-1.885141,-1.892118,-1.899666,-1.899442,-1.882498,-1.890199,-1.882425,6.0
-2.383095,-2.382483,-2.426588,-2.38451,-2.431511,-2.380412,-2.373818,-2.409344,-2.365784,-2.192548,-1.955427,-1.503267,-1.014827,-0.241091,0.098288,0.306798,0.176199,0.030267,-0.061052,-0.330553,-0.32813,-0.314889,-0.328818,-0.351975,-0.475041,0.185498,0.49042,0.222405,0.298845,0.38941,0.336253,0.213267,0.046412,-0.095336,-0.222716,-0.311726,-0.38965,-0.422438,-0.431252,-0.43185,-0.416005,-0.381014,-0.414206,-0.534867,-0.786882,-1.087805,-1.424026,-1.818215,-2.159723,-2.428051,-2.644791,4.0
-2.01663,-2.017216,-2.017674,-2.012287,-2.246496,-2.103168,-2.002811,-2.003263,-2.22862,-2.11272,-2.116345,-2.315402,-2.28985,-2.226243,-1.982342,-1.735138,-1.401057,-1.015132,-0.621754,-0.244766,-0.003785,0.11371,0.179946,0.233243,0.19884,0.187195,0.124161,0.0912,-0.011429,-0.135832,-0.309386,-0.52558,-0.762833,-1.159708,-1.357009,-1.546175,-1.781457,-1.909786,-2.019341,-2.08591,-2.023009,-2.037965,-2.164506,-2.161507,-2.164093,-2.190129,-2.193207,-2.274468,-2.19976,-2.268239,-2.275829,3.0
-1.75274,-1.7675,-1.765492,-1.763358,-1.771241,-1.770908,-1.767714,-1.773192,-1.761615,-1.754531,-1.762544,-1.759733,-1.757734,-1.72768,-1.594376,-1.376513,-1.058453,-0.710536,-0.389228,-0.054827,0.182899,0.33294,0.412525,0.425656,0.295509,0.107863,0.01926,-0.030505,-0.009166,0.036343,0.182003,0.40606,0.591286,0.790873,0.919106,1.2201,0.649388,-0.366401,-0.051159,-0.00156,0.054805,0.117574,0.060226,0.067491,-0.483408,-0.253268,-0.638708,-1.02076,-1.419642,-1.695651,-1.897591,5.0
-1.97306,-1.975397,-2.057254,-2.026226,-2.025542,-1.9668,-1.944151,-1.980458,-1.752707,-1.492525,-1.008148,-0.440143,0.110202,0.53465,0.921121,1.023713,1.03638,0.905692,0.586495,0.266013,0.30785,0.116591,0.029018,-0.008408,0.00624,0.034273,0.13699,0.643529,0.570328,0.532755,0.517826,0.520105,0.483168,0.496273,0.503244,0.477411,0.455678,0.422769,0.250559,-0.018308,-0.350756,-0.851301,-1.218048,-1.548565,-1.716808,-1.898421,-1.91308,-1.897896,-1.89825,-1.893305,-1.894755,4.0
-1.725087,-1.793246,-1.776933,-1.783818,-1.720826,-1.72458,-1.806164,-1.777219,-1.780566,-1.790412,-1.692368,-1.664211,-1.645066,-1.451192,-1.197972,-0.869142,-0.490257,-0.12295,0.275615,0.601141,0.832685,0.979412,1.05154,1.067262,1.071005,1.079797,1.100661,1.100634,1.101037,1.093442,1.093489,1.03715,0.931611,0.774665,0.562595,0.289145,-0.015541,-0.35581,-0.90362,-1.119589,-1.42284,-1.578853,-1.645637,-1.686746,-1.819348,-1.763742,-1.763484,-1.781894,-1.784905,-1.784345,-1.783332,1.0
-1.767653,-1.767338,-1.765262,-1.678439,-1.341366,-0.867689,-0.227379,0.445505,0.958549,1.227236,1.404602,1.388602,1.362729,1.235823,1.188582,1.084637,1.036673,1.034229,1.01592,1.014239,1.017648,1.039448,0.935913,0.731316,0.2285,-0.415855,-1.066424,-1.467798,-1.725983,-1.82448,-1.843714,-1.832977,-1.821006,-1.835473,-1.835821,-1.834431,-1.834834,-1.842577,-1.825557,-1.849165,-1.815964,-1.846575,-1.839438,-1.832779,-1.836881,-1.826114,-1.828016,-1.81787,-1.810204,-1.814117,-1.807265,6.0
-1.886443,-1.889974,-1.896037,-1.896022,-1.900556,-1.901563,-1.9034,-1.902383,-1.901241,-1.902525,-1.885597,-1.836552,-1.72743,-1.603259,-1.436766,-1.201266,-0.899301,-0.57818,-0.231939,0.10189,0.35702,0.524623,0.59763,0.626263,0.63205,0.627114,0.6176,0.592743,0.588827,0.585279,0.569596,0.568589,0.552353,0.526189,0.508632,0.485786,0.459941,0.446313,0.430097,0.438121,0.387797,0.250707,0.027776,-0.312011,-0.663185,-1.020935,-1.32767,-1.538898,-1.700945,-1.779939,-1.807854,3.0
-2.033549,-1.961213,-2.015021,-1.955683,-2.017381,-1.953785,-2.248323,-2.349058,-2.123981,-1.898197,-1.525646,-0.814127,-0.320862,0.019878,0.296044,0.37103,0.304139,0.135827,-0.002317,-0.10579,-0.157797,-0.182875,-0.196572,-0.199805,-0.18405,-0.077257,0.126049,0.299479,0.433959,0.517647,0.392304,0.218404,0.137991,-0.07149,-0.233079,-0.03842,-0.05966,-0.052074,-0.034999,-0.039094,-0.091161,-0.160792,-0.298502,-0.136658,0.166147,-1.390168,-1.894646,-2.264678,-2.378861,-2.328792,-2.298439,5.0
-1.831455,-1.822104,-1.829751,-1.82809,-1.810675,-1.698299,-1.454355,-1.10523,-0.774106,-0.115351,0.230703,0.470785,0.639815,0.691998,0.707003,0.580062,0.479515,0.420185,0.404893,0.390454,0.395544,0.394286,0.445259,0.510526,0.635057,0.820372,0.66978,0.698706,0.743884,0.568192,-0.31537,-0.279179,-0.370327,-0.408259,-0.525909,-0.455601,-0.439612,-0.071627,-0.529391,-1.388923,-1.800311,-1.903056,-1.968221,-1.958008,-1.963429,-1.973159,-1.911696,-1.932432,-1.932668,-1.933403,-1.915424,5.0
-1.976781,-1.964837,-1.960354,-1.975508,-1.963719,-1.95887,-1.956717,-1.955189,-1.6768,-1.286861,-0.898697,-0.535348,-0.269247,-0.120276,-0.047408,-0.049818,-0.062932,-0.072675,-0.069413,-0.003653,0.221974,0.397509,0.558029,0.529012,0.769759,0.056714,-0.000219,-0.068007,-0.188295,-0.153847,-0.056395,0.095215,0.180321,-0.120826,-0.337855,-0.291316,-0.713036,-0.875988,-1.43082,-1.830341,-1.949363,-2.010105,-1.941848,-2.007287,-2.003582,-1.994142,-2.003766,-2.019384,-1.885224,-1.979024,-1.992477,5.0
-1.918394,-1.91285,-1.916177,-1.926863,-1.90441,-1.909708,-1.908695,-1.91256,-1.907901,-1.912114,-1.909149,-1.911344,-1.907662,-1.903763,-1.912243,-1.905344,-1.902744,-1.740455,-1.67914,-1.570475,-1.420749,-1.236642,-1.051394,-0.883221,-0.628443,-0.450274,-0.33811,-0.217746,-0.112955,-0.067103,-0.043852,-0.06296,-0.066845,-0.10097,-0.193145,-0.422402,-0.632115,-0.972176,-1.191607,-1.389271,-1.589182,-1.701426,-1.774472,-1.834288,-1.863435,-1.918801,-1.943292,-1.94078,-1.950569,-1.946836,-1.945606,3.0
-1.738334,-1.7383,-1.736076,-1.735872,-1.735381,-1.745213,-1.743683,-1.744538,-1.743999,-1.749658,-1.729054,-1.613411,-1.360417,-1.068355,-0.630434,-0.259657,0.037192,0.354022,0.552217,0.709418,0.70122,0.654661,0.471913,0.387229,0.371597,0.427035,0.576677,0.801766,0.978956,1.012565,1.373231,0.767631,0.192968,0.130485,0.052046,0.026746,0.032789,0.037474,0.032085,-0.074936,0.180173,0.241297,0.144714,-0.457033,-0.999581,-1.487664,-1.81724,-1.869871,-1.825935,-1.828449,-1.811528,5.0
-1.760605,-1.745022,-1.723723,-1.718813,-1.738004,-1.728393,-1.722613,-1.72446,-1.72902,-1.735528,-1.625275,-1.488828,-1.295916,-1.086885,-0.829405,-0.555924,-0.193063,-0.034637,0.004268,0.044123,0.064475,0.034356,0.008196,-0.002105,-0.040356,-0.099122,-0.317543,-0.554777,-0.782383,-0.961036,-1.147181,-1.336163,-1.412993,-1.508823,-1.632295,-1.68378,-1.723167,-1.666977,-1.663468,-1.6605,-1.715463,-1.726069,-1.732146,-1.730111,-1.731976,-1.731202,-1.734536,-1.723852,-1.703829,-1.637061,-1.69837,3.0
-1.847298,-1.846969,-1.848508,-1.837218,-1.850698,-1.831946,-1.919134,-1.865062,-1.864517,-1.645379,-1.385197,-1.080157,-0.674899,-0.44908,-0.248527,-0.110828,-0.051775,-0.029699,-0.03208,-0.046896,-0.058071,-0.153679,-0.253874,-0.38877,-0.509867,-0.62538,-0.699027,-0.560732,-0.419145,-0.153879,0.092925,0.243118,-0.373416,-0.359622,-0.362777,-0.338116,-0.330869,-0.306952,-0.319705,0.193224,0.096392,-0.085669,-0.508144,-0.862033,-1.225071,-1.531828,-1.726199,-1.737969,-1.834102,-1.929189,-1.956784,5.0
-1.892666,-1.894234,-1.896536,-1.896974,-1.89219,-1.732316,-1.303706,-0.697437,-0.121676,0.365125,0.567311,0.427397,-0.320271,-0.221906,0.134223,0.125475,0.137692,0.169568,0.178861,-0.025646,0.424101,0.752089,0.830014,0.776763,0.660609,0.462377,0.253994,0.092208,-0.083047,-0.219955,-0.24254,-0.233959,-0.221909,-0.228675,-0.20139,-0.177954,-0.136468,-0.220381,-0.345038,-0.568736,-0.880455,-1.201643,-1.508716,-1.780503,-1.97952,-2.041912,-2.058594,-2.037669,-1.997446,-1.976407,-1.944076,4.0
-0.785274,-0.418332,-0.092217,-0.048765,-0.181081,-0.254479,-0.27956,-0.277291,-0.031874,0.255753,0.515072,0.698237,0.721149,0.611332,-0.152574,-0.223043,-0.269321,-0.257929,-0.31057,-0.513145,-0.638846,-0.866779,-1.337393,-1.683815,-1.788876,-1.850669,-1.857491,-1.86469,-1.853595,-1.807653,-1.797878,-1.778479,-1.779478,-1.789452,-1.806249,-1.801651,-1.805124,-1.811513,-1.818342,-1.814425,-1.807548,-1.80245,-1.801454,-1.807383,-1.80616,-1.802218,-1.799105,-1.793327,-1.793074,-1.7915,-1.793652,5.0
-2.287549,-2.317071,-2.302053,-2.288599,-2.312245,-2.328174,-2.304488,-2.29096,-2.28485,-2.255192,-2.155585,-1.961826,-1.659182,-1.354558,-0.854827,-0.584134,-0.36949,-0.156638,-0.049499,0.008267,0.020103,0.007644,0.035658,0.020555,0.001557,-0.017773,-0.033865,-0.058352,-0.11765,-0.247086,-0.456523,-0.731588,-1.064408,-1.364162,-1.629913,-1.861845,-2.022852,-2.168674,-2.268423,-2.312253,-2.273243,-2.296964,-2.311082,-2.299892,-2.325418,-2.06181,-2.069676,-2.07908,-2.356852,-2.070848,-2.068643,3.0
-1.900889,-1.87507,-1.894949,-1.898091,-1.877555,-1.879724,-1.918198,-1.888758,-1.871697,-1.869877,-1.878336,-1.87418,-1.871278,-1.883648,-1.89526,-1.812003,-1.694918,-1.477438,-1.087926,-0.615832,-0.147197,0.311029,0.693147,0.952018,1.184412,1.235782,1.431652,1.491552,1.489729,1.494681,1.475449,1.499337,1.489162,1.527065,1.522228,1.33893,1.316924,1.064546,0.643742,0.206748,-0.310734,-0.790038,-1.224315,-1.566801,-1.691407,-1.786633,-1.852475,-1.940601,-1.968565,-1.967012,-1.962505,1.0
-1.739839,-1.739119,-1.739423,-1.73558,-1.73733,-1.732817,-1.724622,-1.705191,-1.561259,-0.993297,-0.404143,0.0455,-0.246542,-0.365864,-0.404748,-0.375153,-0.290505,-0.264278,0.353873,0.502373,0.612057,0.55735,0.352383,0.065525,-0.151284,-0.174637,-0.18965,-0.31095,-0.719693,-1.012601,-1.350455,-1.541807,-1.682212,-1.756566,-1.685413,-1.806104,-1.789427,-1.832077,-1.731561,-1.727327,-1.726429,-1.738259,-1.736003,-1.736672,-1.738508,-1.738863,-1.747528,-1.737204,-1.736423,-1.735646,-1.735251,4.0
-1.685495,-1.683937,-1.670665,-1.58958,-1.400642,-1.020701,-0.568549,-0.108648,0.257091,0.516433,0.641639,0.669292,0.621516,0.601473,0.615357,0.614948,0.614018,0.617518,0.6119,0.608962,0.622725,0.660414,0.547444,0.228318,-0.186634,-0.65011,-1.034566,-1.485199,-1.614023,-1.692066,-1.755063,-1.765606,-1.770401,-1.751739,-1.809329,-1.791123,-1.773043,-1.776439,-1.761721,-1.750862,-1.758012,-1.79853,-1.773292,-1.761943,-1.755285,-1.744861,-1.747374,-1.73845,-1.738446,-1.737135,-1.737616,6.0
-1.719703,-1.728335,-1.72965,-1.697902,-1.683566,-1.677096,-1.675044,-1.683469,-1.673544,-1.678892,-1.531801,-1.728731,-1.727567,-1.714858,-1.704416,-1.762183,-1.764589,-1.772281,-1.771184,-1.752563,-1.638068,-1.474635,-1.179234,-0.84372,-0.422055,-0.033831,0.395193,0.564907,0.67101,0.776049,0.766296,0.754627,0.765237,0.705096,0.701434,0.56359,0.358365,0.135813,-0.150721,-0.483069,-0.936954,-1.183368,-1.440532,-1.623631,-1.716894,-1.718409,-1.675147,-1.713007,-1.69824,-1.697487,-1.695537,3.0
